type,name,lon,lat
cercanias,C-3 PINAR DE LAS ROZAS,-3.88216547527542,40.52229261381278
cercanias,C-3 PINTO,-3.7037400093635178,40.2427846835347
cercanias,C-3 PITIS,-3.7258523073891965,40.49510136352008
cercanias,C-3 RAMON Y CAJAL,-3.694745799781866,40.48823855927127
cercanias,C-3 SAN CRISTOBAL DE LOS ANGELES,-3.683851282522325,40.342356914115214
cercanias,C-3 SAN CRISTOBAL INDUSTRIAL,-3.698720010046481,40.33190750723098
cercanias,C-3 SAN YAGO,-4.031115097086756,40.61785773279367
cercanias,C-3 SOL,-3.7030985648988053,40.41683686346023
cercanias,C-3 TORRELODONES,-3.956549700643582,40.57450104755433
cercanias,C-3 VALDEMORO,-3.6648149263178804,40.19604004241219
cercanias,C-3 VILLALBA,-4.00810707481334,40.62635780522544
cercanias,C-3 VILLAVERDE BAJO,-3.6839904315941423,40.352635537500554
cercanias,"C-3 ZORRERAS, LAS",-4.0460682663228775,40.6094083043936
cercanias,C-4A ALCOBENDAS-S.S. DE LOS REYES,-3.635189512222943,40.546562556258245
cercanias,C-4A ATOCHA,-3.6893092868843853,40.40658651228024
cercanias,C-4A CANTOBLANCO UNIVERSIDAD,-3.700350083538947,40.543780580469516
cercanias,C-4A CHAMARTIN,-3.6824760485471546,40.47209555413991
cercanias,C-4A FUENCARRAL,-3.6823496669951212,40.5015555376017
cercanias,C-4A GETAFE CENTRO,-3.7339415328765986,40.310094381024776
cercanias,C-4A GETAFE SECTOR 3,-3.7373403731967767,40.2882434458623
cercanias,"C-4A MARGARITAS-UNIVERSIDAD, LAS",-3.727384201033014,40.323036955698726
cercanias,C-4A NUEVOS MINISTERIOS,-3.6923477073536035,40.44661350044421
cercanias,C-4A PARLA,-3.769366602325555,40.24076335209985
cercanias,C-4A SOL,-3.7030985648988053,40.41683686346023
cercanias,C-4A UNIVERSIDAD P. COMILLAS,-3.6833429614279485,40.55405340698445
cercanias,C-4A UNIVERSIDAD P. COMILLAS,-3.6833429614279485,40.55405340698445
cercanias,C-4A VALDELASFUENTES,-3.654341568629256,40.54743764052572
cercanias,C-4A VILLAVERDE ALTO,-3.7119321282791984,40.34122350120482
cercanias,C-4A VILLAVERDE BAJO,-3.6839904315941423,40.352635537500554
cercanias,C-4B ATOCHA,-3.6893092868843853,40.40658651228024
cercanias,C-4B CANTOBLANCO UNIVERSIDAD,-3.700350083538947,40.543780580469516
cercanias,C-4B CHAMARTIN,-3.6824760485471546,40.47209555413991
cercanias,C-4B COLMENAR VIEJO,-3.7757393915731905,40.64496269820276
cercanias,C-4B FUENCARRAL,-3.6823496669951212,40.5015555376017
cercanias,C-4B GETAFE CENTRO,-3.7339415328765986,40.310094381024776
cercanias,C-4B GETAFE SECTOR 3,-3.7373403731967767,40.2882434458623
cercanias,"C-4B GOLOSO, EL",-3.7140759416074705,40.55857014504328
cercanias,"C-4B MARGARITAS-UNIVERSIDAD, LAS",-3.727384201033014,40.323036955698726
cercanias,C-4B NUEVOS MINISTERIOS,-3.6923477073536035,40.44661350044421
cercanias,C-4B PARLA,-3.769366602325555,40.24076335209985
cercanias,C-4B SOL,-3.7030985648988053,40.41683686346023
cercanias,C-4B TRES CANTOS,-3.715658181872107,40.598433257758494
cercanias,C-4B VILLAVERDE ALTO,-3.7119321282791984,40.34122350120482
cercanias,C-4B VILLAVERDE BAJO,-3.6839904315941423,40.352635537500554
cercanias,"C-5 AGUILAS, LAS",-3.780280303693509,40.38117943069571
cercanias,C-5 ALCORCON,-3.831732961710275,40.35007281809477
cercanias,C-5 ALUCHE,-3.760750749791809,40.385624906494115
cercanias,C-5 ATOCHA,-3.6893092868843853,40.40658651228024
cercanias,C-5 CUATRO VIENTOS,-3.791443025609041,40.37769814127518
cercanias,C-5 DOCE DE OCTUBRE,-3.6986167964348917,40.37895385196138
cercanias,C-5 EMBAJADORES,-3.702634855778819,40.405118906181
cercanias,C-5 FANJUL,-3.768574728023283,40.38364522762784
cercanias,C-5 FUENLABRADA,-3.7988623186055968,40.28267273426812
cercanias,C-5 HUMANES,-3.8284707650991487,40.255644047402015
cercanias,C-5 LAGUNA,-3.7442290676830248,40.399173948035425
cercanias,C-5 LEGANES,-3.771485710166074,40.328976562989126
cercanias,C-5 MENDEZ ALVARO,-3.678083333693072,40.395373531545985
cercanias,C-5 MOSTOLES,-3.863498351455414,40.32849744728476
cercanias,C-5 MOSTOLES EL SOTO,-3.8823403399691787,40.33088681443943
cercanias,C-5 ORCASITAS,-3.704416796700134,40.366900514655114
cercanias,C-5 PARQUE POLVORANCA,-3.7833493990779954,40.31250015059896
cercanias,C-5 PUENTE ALCOCER,-3.705162346126635,40.35028313244251
cercanias,"C-5 RETAMAS, LAS",-3.842429042631016,40.341887210881154
cercanias,C-5 SAN JOSE DE VALDERAS,-3.8158905774589313,40.35652806930174
cercanias,"C-5 SERNA, LA",-3.7924857886266117,40.29671689427977
cercanias,C-5 VILLAVERDE ALTO,-3.7119321282791984,40.34122350120482
cercanias,C-5 ZARZAQUEMADA,-3.748309003520136,40.340849729616316
cercanias,C-7A ALCAL� DE HENARES,-3.366345988497244,40.489025382703794
cercanias,C-7A ARAVACA,-3.785867623306033,40.4483218454516
cercanias,C-7A ASAMBLEA DE MADRID-ENTREVIAS,-3.668014615023188,40.381666238433745
cercanias,C-7A ATOCHA,-3.6893092868843853,40.40658651228024
cercanias,"C-7A BARRIAL-C.COM.POZUELO, EL",-3.8077462504578428,40.46536911220596
cercanias,C-7A CHAMARTIN,-3.6824760485471546,40.47209555413991
cercanias,C-7A COSLADA,-3.561146077392619,40.42373013416115
cercanias,"C-7A GARENA, LA",-3.3931755498978244,40.48043271733471
cercanias,C-7A MAJADAHONDA,-3.8453554464692945,40.47427123756694
cercanias,C-7A NUEVOS MINISTERIOS,-3.6923477073536035,40.44661350044421
cercanias,C-7A PITIS,-3.7258523073891965,40.49510136352008
cercanias,"C-7A POZO, EL",-3.6562366719483803,40.37589576956187
cercanias,C-7A POZUELO,-3.8001238746529773,40.447260086569074
cercanias,C-7A PRINCIPE PIO,-3.7202701157641935,40.421064507994544
cercanias,C-7A RAMON Y CAJAL,-3.694745799781866,40.48823855927127
cercanias,C-7A RECOLETOS,-3.6908601632799383,40.42340615992542
cercanias,"C-7A ROZAS, LAS",-3.8681329046096558,40.494228236957326
cercanias,C-7A SAN FERNANDO,-3.5338527701769977,40.442661299211494
cercanias,C-7A SANTA EUGENIA,-3.6090639338426196,40.386982804664136
cercanias,C-7A SOTO DEL HENARES,-3.4413430244597802,40.463529069628066
cercanias,C-7A TORREJON DE ARDOZ,-3.479826252209788,40.454600927102526
cercanias,C-7A VALLECAS,-3.6245600075556976,40.38220639867893
cercanias,C-7A VICALVARO,-3.595935723437658,40.40131262489014
cercanias,C-7B ATOCHA,-3.6893092868843853,40.40658651228024
cercanias,C-7B ATOCHA,-3.6893092868843853,40.40658651228024
cercanias,C-7B CHAMARTIN,-3.6824760485471546,40.47209555413991
cercanias,C-7B DELICIAS,-3.6927692985734324,40.400367595318635
cercanias,C-7B FUENTE DE LA MORA,-3.662829237134829,40.4847413558896
cercanias,C-7B MENDEZ ALVARO,-3.678083333693072,40.395373531545985
cercanias,C-7B NUEVOS MINISTERIOS,-3.6923477073536035,40.44661350044421
cercanias,C-7B PIRAMIDES,-3.711340844052455,40.40258818141603
cercanias,C-7B PRINCIPE PIO,-3.7202701157641935,40.421064507994544
cercanias,C-7B RECOLETOS,-3.6908601632799383,40.42340615992542
cercanias,C-8A ALCAL� DE HENARES,-3.366345988497244,40.489025382703794
cercanias,C-8A ALCAL� DE HENARES UNIVERSIDAD,-3.335417591794884,40.505335483779135
cercanias,C-8A ASAMBLEA DE MADRID-ENTREVIAS,-3.668014615023188,40.381666238433745
cercanias,C-8A ATOCHA,-3.6893092868843853,40.40658651228024
cercanias,C-8A AZUQUECA,-3.265471041498204,40.561030509406315
cercanias,C-8A AZUQUECA,-3.265471041498204,40.561030509406315
cercanias,C-8A CHAMARTIN,-3.6824760485471546,40.47209555413991
cercanias,C-8A COSLADA,-3.561146077392619,40.42373013416115
cercanias,"C-8A ESCORIAL, EL",-4.132340864693605,40.58526237431351
cercanias,C-8A GALAPAGAR-LA NAVATA,-3.9818645048730548,40.60010752011099
cercanias,"C-8A GARENA, LA",-3.3931755498978244,40.48043271733471
cercanias,C-8A GUADALAJARA,-3.1823959246544775,40.64408200371336
cercanias,"C-8A MATAS, LAS",-3.89684104191362,40.552512233963505
cercanias,C-8A MECO,-3.29866449650398,40.53461637075031
cercanias,C-8A NUEVOS MINISTERIOS,-3.6923477073536035,40.44661350044421
cercanias,C-8A PINAR DE LAS ROZAS,-3.88216547527542,40.52229261381278
cercanias,C-8A PITIS,-3.7258523073891965,40.49510136352008
cercanias,"C-8A POZO, EL",-3.6562366719483803,40.37589576956187
cercanias,C-8A RAMON Y CAJAL,-3.694745799781866,40.48823855927127
cercanias,C-8A RECOLETOS,-3.6908601632799383,40.42340615992542
cercanias,C-8A ROBLEDO DE CHAVELA,-4.2467185890231365,40.520771925624736
cercanias,C-8A SAN FERNANDO,-3.5338527701769977,40.442661299211494
cercanias,C-8A SAN YAGO,-4.031115097086756,40.61785773279367
cercanias,C-8A SANTA EUGENIA,-3.6090639338426196,40.386982804664136
cercanias,C-8A SANTA MARIA DE LA ALAMEDA,-4.269336298057667,40.56891087182879
cercanias,C-8A TORREJON DE ARDOZ,-3.479826252209788,40.454600927102526
cercanias,C-8A TORRELODONES,-3.956549700643582,40.57450104755433
cercanias,C-8A VALLECAS,-3.6245600075556976,40.38220639867893
cercanias,C-8A VICALVARO,-3.595935723437658,40.40131262489014
cercanias,C-8A VILLALBA,-4.00810707481334,40.62635780522544
cercanias,C-8A ZARZALEJO,-4.158172013443555,40.53871085739203
cercanias,"C-8A ZORRERAS, LAS",-4.0460682663228775,40.6094083043936
cercanias,C-8B ALCAL� DE HENARES,-3.366345988497244,40.489025382703794
cercanias,C-8B ALCAL� DE HENARES UNIVERSIDAD,-3.335417591794884,40.505335483779135
cercanias,C-8B ALPEDRETE,-4.035071166744098,40.65815375587412
cercanias,C-8B ASAMBLEA DE MADRID-ENTREVIAS,-3.668014615023188,40.381666238433745
cercanias,C-8B ATOCHA,-3.6893092868843853,40.40658651228024
cercanias,C-8B AZUQUECA,-3.265471041498204,40.561030509406315
cercanias,C-8B AZUQUECA,-3.265471041498204,40.561030509406315
cercanias,C-8B CERCEDILLA,-4.065909176311622,40.73756216129166
cercanias,C-8B CERCEDILLA,-4.065909176311622,40.73756216129166
cercanias,C-8B CHAMARTIN,-3.6824760485471546,40.47209555413991
cercanias,C-8B COLLADO MEDIANO,-4.0358785893943585,40.69274825161098
cercanias,C-8B COSLADA,-3.561146077392619,40.42373013416115
cercanias,C-8B GALAPAGAR-LA NAVATA,-3.9818645048730548,40.60010752011099
cercanias,"C-8B GARENA, LA",-3.3931755498978244,40.48043271733471
cercanias,C-8B GUADALAJARA,-3.1823959246544775,40.64408200371336
cercanias,"C-8B MATAS, LAS",-3.89684104191362,40.552512233963505
cercanias,C-8B MECO,-3.29866449650398,40.53461637075031
cercanias,"C-8B MOLINOS, LOS",-4.06682396746246,40.70733940661548
cercanias,"C-8B NEGRALES, LOS",-4.02190219239213,40.63856931899298
cercanias,C-8B NUEVOS MINISTERIOS,-3.6923477073536035,40.44661350044421
cercanias,C-8B PINAR DE LAS ROZAS,-3.88216547527542,40.52229261381278
cercanias,C-8B PITIS,-3.7258523073891965,40.49510136352008
cercanias,"C-8B POZO, EL",-3.6562366719483803,40.37589576956187
cercanias,C-8B RAMON Y CAJAL,-3.694745799781866,40.48823855927127
cercanias,C-8B RECOLETOS,-3.6908601632799383,40.42340615992542
cercanias,C-8B SAN FERNANDO,-3.5338527701769977,40.442661299211494
cercanias,C-8B SANTA EUGENIA,-3.6090639338426196,40.386982804664136
cercanias,C-8B TORREJON DE ARDOZ,-3.479826252209788,40.454600927102526
cercanias,C-8B TORRELODONES,-3.956549700643582,40.57450104755433
cercanias,C-8B VALLECAS,-3.6245600075556976,40.38220639867893
cercanias,C-8B VICALVARO,-3.595935723437658,40.40131262489014
cercanias,C-8B VILLALBA,-4.00810707481334,40.62635780522544
cercanias,C-9 CERCEDILLA,-4.065909176311622,40.73756216129166
cercanias,C-9 COTOS,-3.9645235015302367,40.82225006453072
cercanias,C-9 PUERTO NAVACERRADA,-4.0047452241391746,40.78440504245794
