host_response_time,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights_avg_ntm,maximum_nights_avg_ntm,number_of_reviews,number_of_reviews_ltm,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,reviews_per_month,district,neighbourhood,has_wifi,has_essentials,has_kitchen,has_heating,has_washer,has_hangers,has_tv,has_hair_dryer,has_iron,has_shampoo,has_laptop_friendly_workspace,has_air_conditioning,has_hot_water,has_elevator,has_refrigerator,has_dishes_and_silverware,has_microwave,has_bed_linens,has_no_stairs_or_steps_to_enter,has_coffee_maker,has_cooking_basics,has_family/kid_friendly,has_long_term_stays_allowed,has_first_aid_kit,has_oven,has_stove,has_license,activity_months,income_med_occupation,price_med_occupation_per_accommodate
within an hour,37.39705,-5.99637,House,Entire home/apt,2,1.0,1,43.2,0.0,0.0,1,0.0,2.0,50.0,30,11,2018-03-21,2019-09-21,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,1.61,Casco Antiguo,SAN LORENZO,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,18.037331362040288,129.6,129.6
within a few hours,37.36143,-5.9802800000000005,Apartment,Entire home/apt,3,2.0,2,44.1,0.0,36.0,4,0.0,2.0,1125.0,48,27,2018-03-25,2019-09-10,94.0,10.0,9.0,10.0,10.0,9.0,9.0,1,moderate,2.59,Sur,"TABLADILLA, LA ESTRELLA",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,17.544508100782355,168.3,84.15
within an hour,37.380559999999996,-6.00279,Apartment,Private room,3,1.0,3,108.0,0.0,0.0,2,13.5,1.0,1125.0,129,83,2018-03-24,2019-09-16,90.0,9.0,9.0,9.0,10.0,9.0,9.0,1,strict_14_with_grace_period,6.96,Triana,TRIANA ESTE,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,17.77449228936939,324.0,162.0
-unk-,37.39875,-5.99348,Apartment,Entire home/apt,4,1.0,2,71.1,135.0,18.0,2,9.0,2.0,30.0,4,2,2018-04-15,2018-11-11,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0.22,Casco Antiguo,FERIA,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,6.899525657611039,231.3,115.65
within an hour,37.38123,-6.00104,Apartment,Private room,2,1.0,3,49.5,0.0,0.0,2,0.0,1.0,1125.0,27,6,2018-03-20,2019-06-01,84.0,9.0,9.0,9.0,9.0,10.0,8.0,1,strict_14_with_grace_period,1.45,Triana,TRIANA ESTE,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,14.390439228731596,148.5,148.5
within an hour,37.38995,-5.98845,Apartment,Entire home/apt,6,1.0,3,85.5,135.0,31.5,4,13.5,2.0,1125.0,92,63,2018-03-19,2019-09-16,94.0,10.0,10.0,10.0,10.0,10.0,9.0,1,flexible,4.92,Casco Antiguo,ALFALFA,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,17.938766709788702,288.0,96.0
within an hour,37.39216,-5.98321,Apartment,Entire home/apt,6,1.5,3,65.7,0.0,31.5,4,9.0,2.0,15.0,50,28,2018-04-01,2019-09-15,93.0,10.0,10.0,10.0,10.0,9.0,9.0,1,strict_14_with_grace_period,2.74,Nervion,SAN ROQUE,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,17.478798332614634,228.6,76.2
-unk-,37.38145,-5.98589,Apartment,Entire home/apt,4,2.0,2,126.0,0.0,0.0,1,0.0,2.0,1124.0,6,5,2018-05-06,2019-06-02,93.0,10.0,10.0,10.0,10.0,10.0,9.0,0,moderate,0.35,Nervion,SAN BERNARDO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.87911456087394,378.0,189.0
within a few hours,37.39112,-5.9802599999999995,Apartment,Entire home/apt,4,1.0,2,81.0,90.0,18.0,4,13.5,2.0,30.0,7,4,2018-04-01,2019-04-28,94.0,10.0,10.0,10.0,10.0,9.0,9.0,0,flexible,0.38,Nervion,SAN ROQUE,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,12.87911456087394,261.0,130.5
within an hour,37.41787,-5.96934,Apartment,Private room,2,1.0,1,21.6,90.0,7.2,1,5.4,1.0,31.0,19,2,2018-04-03,2019-09-22,97.0,10.0,10.0,10.0,10.0,8.0,10.0,1,strict_14_with_grace_period,1.04,Macarena - Norte,BDA. PINO MONTANO,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,17.643072753033945,72.0,72.0
within an hour,37.38428,-5.98503,Apartment,Entire home/apt,5,1.0,2,67.5,0.0,18.0,1,0.0,2.0,1125.0,22,8,2018-04-08,2019-08-27,96.0,10.0,10.0,9.0,9.0,10.0,10.0,1,flexible,1.22,Nervion,SAN BERNARDO,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,16.62457134643422,220.5,73.5
-unk-,37.3912,-6.002190000000001,Apartment,Entire home/apt,6,1.0,2,67.5,225.0,22.5,4,13.5,2.0,1125.0,25,13,2018-03-18,2019-02-18,97.0,10.0,10.0,10.0,10.0,9.0,9.0,0,moderate,1.33,Casco Antiguo,MUSEO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,11.072095936261524,225.0,75.0
-unk-,37.39913,-5.9900199999999995,Apartment,Entire home/apt,6,1.0,3,45.0,0.0,18.0,2,16.2,2.0,1125.0,21,7,2018-03-31,2019-05-12,91.0,9.0,9.0,10.0,10.0,10.0,9.0,1,moderate,1.15,Casco Antiguo,FERIA,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,13.371937822131871,201.6,67.2
within an hour,37.39727,-5.988659999999999,Apartment,Entire home/apt,6,1.0,1,58.5,0.0,13.5,2,18.0,1.0,1125.0,42,30,2018-04-03,2019-08-23,83.0,8.0,8.0,9.0,9.0,9.0,8.0,1,moderate,2.31,Casco Antiguo,FERIA,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,16.65742623051808,243.0,81.0
within an hour,37.38754,-6.0056,Apartment,Entire home/apt,8,2.0,4,166.5,225.0,67.5,6,18.0,2.0,1125.0,30,18,2018-04-14,2019-09-23,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,1.68,Triana,TRIANA CASCO ANTIGUO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17.314523912195323,567.0,141.75
within a day,37.39741,-5.99113,Apartment,Entire home/apt,4,1.0,1,63.0,0.0,0.0,1,13.5,2.1,60.0,16,10,2018-03-19,2019-05-21,95.0,10.0,10.0,10.0,10.0,10.0,9.0,0,moderate,0.86,Casco Antiguo,FERIA,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,14.061890387892975,229.5,114.75
within a few hours,37.39229,-5.995080000000001,Apartment,Entire home/apt,2,1.0,1,117.0,450.0,36.0,1,0.0,3.1,1125.0,9,8,2018-09-23,2019-06-14,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,0.72,Casco Antiguo,ALFALFA,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,8.673689398139592,387.0,387.0
within an hour,37.39379,-5.99906,Apartment,Entire home/apt,2,1.0,1,48.6,0.0,18.0,2,0.0,2.0,120.0,43,29,2018-03-19,2019-09-27,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,2.3,Casco Antiguo,"ENCARNACION, REGINA",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,18.300170434711184,163.8,163.8
within an hour,37.3814,-6.00285,Apartment,Private room,2,1.0,1,81.0,0.0,0.0,2,0.0,1.0,1125.0,103,63,2018-03-25,2019-09-28,90.0,10.0,10.0,10.0,10.0,10.0,9.0,1,strict_14_with_grace_period,5.57,Triana,TRIANA ESTE,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,18.135896014291873,243.0,243.0
within an hour,37.406009999999995,-5.98457,Apartment,Entire home/apt,4,1.0,2,30.6,0.0,31.5,2,13.5,2.0,60.0,66,49,2018-04-01,2019-09-25,93.0,9.0,10.0,10.0,10.0,9.0,9.0,1,flexible,3.61,Macarena,EL CARMEN,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,17.807347173453255,123.3,61.65
within an hour,37.38736,-6.00796,Apartment,Entire home/apt,4,1.0,1,54.0,0.0,0.0,2,13.5,2.0,30.0,39,27,2018-04-01,2019-09-20,95.0,10.0,10.0,10.0,10.0,10.0,9.0,1,strict_14_with_grace_period,2.14,Triana,TRIANA OESTE,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,17.643072753033945,162.0,81.0
within an hour,37.39387,-5.9935,Apartment,Entire home/apt,4,1.0,1,62.1,0.0,18.0,2,18.0,3.0,400.0,101,66,2018-04-01,2019-09-29,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,5.53,Casco Antiguo,"ENCARNACION, REGINA",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,17.938766709788702,204.3,102.15
within an hour,37.38221,-6.002999999999999,Apartment,Entire home/apt,4,1.0,2,56.7,0.0,31.5,2,13.5,2.0,1125.0,60,32,2018-04-01,2019-09-15,91.0,9.0,8.0,10.0,10.0,10.0,9.0,0,moderate,3.28,Triana,TRIANA ESTE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,17.478798332614634,201.6,100.8
within an hour,37.39419,-5.99531,Apartment,Entire home/apt,10,2.5,5,180.0,0.0,0.0,1,0.0,2.0,1125.0,30,26,2018-04-15,2019-09-19,92.0,10.0,9.0,10.0,10.0,10.0,9.0,1,moderate,1.69,Casco Antiguo,"ENCARNACION, REGINA",1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,17.150249491776012,540.0,108.0
within a few hours,37.40129,-5.990819999999999,Apartment,Entire home/apt,6,2.0,2,99.0,270.0,36.0,4,9.0,2.2,200.0,24,15,2018-04-03,2019-08-15,98.0,10.0,9.0,10.0,10.0,9.0,10.0,1,moderate,1.32,Casco Antiguo,SAN GIL,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,16.394587157847184,333.0,111.0
within an hour,37.3924,-5.98791,Apartment,Entire home/apt,10,1.0,3,112.5,90.0,22.5,6,18.0,1.2,1125.0,21,15,2018-04-15,2019-09-15,83.0,9.0,8.0,10.0,9.0,9.0,8.0,1,strict_14_with_grace_period,1.18,Casco Antiguo,SANTA CATALINA,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,17.018829955440562,360.0,72.0
within an hour,37.40835,-5.98735,Condominium,Entire home/apt,6,1.0,3,46.8,0.0,27.0,2,7.2,1.0,900.0,93,41,2018-03-29,2019-08-19,81.0,9.0,8.0,8.0,9.0,8.0,8.0,1,flexible,5.06,Macarena,"LA PALMILLA, DOCTOR MARANON",1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,16.69028111460194,189.0,63.0
within an hour,37.39293,-5.99439,Apartment,Entire home/apt,4,1.0,1,63.0,135.0,23.4,3,9.0,3.6,90.0,15,8,2018-04-03,2019-06-12,93.0,10.0,9.0,10.0,10.0,10.0,9.0,1,flexible,0.82,Casco Antiguo,"ENCARNACION, REGINA",1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,14.29187457648001,212.4,106.2
within an hour,37.4004,-5.99038,Apartment,Entire home/apt,4,1.0,1,40.5,0.0,22.5,2,9.0,2.0,1125.0,67,27,2018-03-24,2019-09-11,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,flexible,3.62,Casco Antiguo,SAN GIL,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,17.61021786895008,144.0,72.0
within an hour,37.38958,-5.98952,Apartment,Entire home/apt,4,1.0,1,55.8,0.0,45.0,1,27.0,2.0,100.0,25,10,2018-04-02,2019-06-24,80.0,9.0,8.0,9.0,10.0,10.0,8.0,1,strict_14_with_grace_period,1.37,Casco Antiguo,ALFALFA,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,14.718988069570218,293.4,146.7
within an hour,37.399370000000005,-5.98867,House,Private room,2,1.0,1,49.5,0.0,0.0,2,9.0,2.0,1125.0,25,16,2018-04-01,2019-06-09,99.0,10.0,10.0,10.0,10.0,10.0,9.0,1,moderate,1.37,Casco Antiguo,FERIA,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,14.259019692396148,148.5,148.5
within an hour,37.38078,-5.99909,Apartment,Entire home/apt,3,1.0,0,54.0,180.0,13.5,2,9.0,2.0,30.0,79,63,2018-03-29,2019-09-10,92.0,9.0,8.0,10.0,10.0,10.0,9.0,1,strict_14_with_grace_period,4.3,Triana,TRIANA CASCO ANTIGUO,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,17.41308856444691,175.5,87.75
within an hour,37.39074,-5.99844,Apartment,Entire home/apt,4,1.0,1,63.0,0.0,0.0,2,13.5,1.0,1125.0,2,0,2018-04-08,2018-05-16,90.0,10.0,10.0,10.0,9.0,10.0,10.0,0,moderate,0.11,Casco Antiguo,MUSEO,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1.2484855951867595,189.0,94.5
within an hour,37.39837,-5.99167,Apartment,Entire home/apt,4,1.0,1,47.7,0.0,22.5,2,4.5,60.0,1125.0,17,4,2018-03-30,2019-06-30,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,0.93,Casco Antiguo,FERIA,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,15.014682026324977,165.6,82.8
within an hour,37.390390000000004,-5.98693,Apartment,Entire home/apt,6,2.0,2,81.0,157.5,31.5,2,13.5,3.0,300.0,17,14,2018-05-01,2019-09-25,93.0,10.0,10.0,9.0,10.0,10.0,9.0,1,moderate,0.98,Casco Antiguo,SAN BARTOLOME,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,16.82170065093739,315.0,105.0
within an hour,37.38986,-5.99645,Apartment,Entire home/apt,4,2.0,2,112.5,0.0,0.0,2,0.0,3.1,1125.0,42,31,2018-04-08,2019-09-24,97.0,10.0,10.0,9.0,10.0,10.0,10.0,1,strict_14_with_grace_period,2.33,Casco Antiguo,ALFALFA,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,17.544508100782355,337.5,168.75
within an hour,37.390859999999996,-5.99259,Apartment,Private room,4,1.0,1,95.4,135.0,0.0,2,27.0,3.0,60.0,8,2,2018-03-31,2019-07-08,95.0,10.0,10.0,10.0,10.0,10.0,9.0,1,moderate,0.44,Casco Antiguo,ALFALFA,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,15.24466621491201,286.2,143.1
within an hour,37.386140000000005,-5.99664,Apartment,Entire home/apt,6,2.0,2,200.7,180.0,39.6,6,0.0,2.2,1125.0,3,2,2018-08-10,2019-06-24,80.0,10.0,9.0,9.0,9.0,10.0,8.0,1,strict_14_with_grace_period,0.22,Casco Antiguo,ARENAL,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,10.447853138668146,641.7,213.9
-unk-,37.390809999999995,-5.99934,Apartment,Entire home/apt,6,2.0,2,89.1,90.0,27.0,4,0.0,2.0,1125.0,2,2,2018-10-06,2018-11-11,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0.17,Casco Antiguo,MUSEO,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1.1827758270190354,294.3,98.1
within an hour,37.39053,-5.98895,Apartment,Entire home/apt,4,1.0,2,81.0,180.0,29.7,1,0.0,4.0,90.0,38,19,2018-04-02,2019-08-16,93.0,10.0,10.0,10.0,10.0,10.0,9.0,1,flexible,2.08,Casco Antiguo,ALFALFA,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,16.46029692601491,272.7,136.35
within an hour,37.3949,-5.99792,Apartment,Entire home/apt,4,2.0,2,58.5,0.0,31.5,2,9.0,2.0,30.0,54,32,2018-04-07,2019-06-16,95.0,10.0,10.0,10.0,10.0,10.0,9.0,1,strict_14_with_grace_period,2.99,Casco Antiguo,"ENCARNACION, REGINA",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,14.29187457648001,207.0,103.5
within an hour,37.394459999999995,-5.995019999999999,Apartment,Entire home/apt,5,2.0,2,168.3,0.0,65.7,4,18.9,3.0,1125.0,49,26,2018-04-13,2019-09-29,96.0,10.0,9.0,10.0,10.0,10.0,9.0,1,strict_14_with_grace_period,2.74,Casco Antiguo,"ENCARNACION, REGINA",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,17.544508100782355,570.6,190.2
within an hour,37.38463,-6.00395,Apartment,Entire home/apt,4,1.0,2,72.0,90.0,0.0,3,18.0,2.0,90.0,39,31,2018-04-09,2019-09-16,96.0,10.0,10.0,10.0,9.0,10.0,10.0,1,moderate,2.17,Triana,TRIANA CASCO ANTIGUO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,17.248814144027598,216.0,108.0
within an hour,37.38915,-6.00101,Apartment,Entire home/apt,6,1.5,3,85.5,135.0,0.0,3,11.7,3.0,60.0,15,12,2018-05-01,2019-06-16,91.0,10.0,10.0,10.0,10.0,10.0,9.0,1,moderate,0.87,Casco Antiguo,MUSEO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,13.50335735846732,256.5,85.5
within an hour,37.39228,-5.99284,Apartment,Private room,3,1.0,1,95.4,135.0,0.0,2,27.0,2.9,60.0,2,0,2018-04-05,2018-05-14,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,0.11,Casco Antiguo,ALFALFA,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1.2813404792706216,286.2,143.1
within an hour,37.391709999999996,-5.99292,Apartment,Private room,4,1.0,1,95.4,135.0,0.0,2,27.0,2.9,60.0,5,1,2018-03-25,2019-05-10,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,0.27,Casco Antiguo,ALFALFA,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,13.50335735846732,286.2,143.1
within an hour,37.39071,-5.99287,Apartment,Entire home/apt,3,1.0,1,95.4,135.0,0.0,2,27.0,3.0,60.0,12,10,2018-07-17,2019-08-19,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1,moderate,0.82,Casco Antiguo,ALFALFA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,13.076243865377112,286.2,143.1
within an hour,37.38912,-5.99081,Apartment,Entire home/apt,3,1.0,1,62.1,135.0,27.0,2,9.0,2.0,1125.0,70,39,2018-04-02,2019-09-21,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,3.84,Casco Antiguo,ALFALFA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,17.643072753033945,213.3,106.65
within a few hours,37.38304,-5.9858400000000005,Apartment,Entire home/apt,5,2.0,3,70.2,0.0,0.0,1,0.0,2.0,1125.0,35,20,2018-04-01,2019-09-15,88.0,9.0,8.0,9.0,9.0,10.0,9.0,0,strict_14_with_grace_period,1.92,Nervion,SAN BERNARDO,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,17.478798332614634,210.6,70.2
within an hour,37.38817,-5.99266,Apartment,Entire home/apt,10,2.0,3,450.0,0.0,0.0,4,27.0,2.1,1125.0,35,33,2018-03-28,2019-09-12,95.0,9.0,9.0,9.0,9.0,10.0,9.0,1,flexible,1.9,Casco Antiguo,SANTA CRUZ,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,17.511653216698495,1431.0,286.2
within an hour,37.381170000000004,-6.00559,Apartment,Entire home/apt,4,1.0,2,61.2,0.0,36.0,1,0.0,2.0,15.0,22,22,2018-10-03,2019-09-22,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,1.82,Triana,TRIANA ESTE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,11.63062896568718,219.6,109.8
within an hour,37.38815,-5.98508,Apartment,Private room,2,1.0,1,18.0,0.0,4.5,1,4.5,2.0,20.0,54,36,2018-03-30,2019-09-15,91.0,10.0,10.0,10.0,10.0,9.0,9.0,1,strict_14_with_grace_period,2.95,Casco Antiguo,SAN BARTOLOME,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,17.544508100782355,58.5,58.5
within an hour,37.39552,-5.99906,Apartment,Entire home/apt,4,1.0,2,76.5,0.0,0.0,1,0.0,3.0,1125.0,27,19,2018-04-23,2019-09-30,99.0,10.0,10.0,10.0,10.0,10.0,9.0,1,flexible,1.54,Casco Antiguo,SAN VICENTE,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,17.248814144027598,229.5,114.75
within an hour,37.365829999999995,-5.96965,Condominium,Entire home/apt,4,1.0,3,54.0,0.0,0.0,1,0.0,2.0,1125.0,8,0,2018-04-15,2018-06-02,90.0,9.0,9.0,10.0,10.0,7.0,9.0,1,moderate,0.45,Sur,LA OLIVA,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.5770344360253803,162.0,81.0
within an hour,37.37481,-5.99559,Apartment,Entire home/apt,5,2.0,3,71.1,0.0,27.0,2,4.5,2.0,120.0,26,17,2018-04-01,2019-05-26,95.0,10.0,10.0,10.0,10.0,10.0,9.0,1,moderate,1.42,Los Remedios,LOS REMEDIOS,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,13.799051315222078,253.8,84.6
within an hour,37.387640000000005,-5.99239,Apartment,Entire home/apt,6,1.0,2,71.1,0.0,27.0,1,10.8,1.2,354.3,27,16,2018-04-01,2019-09-19,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,1.48,Casco Antiguo,SANTA CRUZ,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,17.61021786895008,305.1,101.7
within a few hours,37.36637,-5.97738,House,Entire home/apt,3,2.0,2,108.0,0.0,9.0,1,0.0,2.0,1125.0,11,7,2018-03-31,2019-05-26,98.0,10.0,10.0,10.0,10.0,9.0,9.0,1,strict_14_with_grace_period,0.6,Sur,"TABLADILLA, LA ESTRELLA",0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,13.83190619930594,333.0,166.5
within an hour,37.39188,-5.98836,Apartment,Private room,2,1.0,1,25.2,0.0,0.0,1,0.0,1.0,1125.0,113,55,2018-03-21,2019-09-27,89.0,9.0,9.0,9.0,9.0,9.0,9.0,1,moderate,6.06,Casco Antiguo,SANTA CATALINA,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,18.234460666543463,75.6,75.6
within an hour,37.389140000000005,-5.9866,Apartment,Entire home/apt,4,1.0,1,45.0,0.0,18.0,2,9.0,1.3,30.0,85,54,2018-03-28,2019-09-20,96.0,10.0,9.0,10.0,10.0,10.0,10.0,1,flexible,4.62,Casco Antiguo,SAN BARTOLOME,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,17.77449228936939,153.0,76.5
within an hour,37.393409999999996,-5.99346,Apartment,Entire home/apt,6,1.0,2,68.4,0.0,36.0,2,9.0,2.0,1125.0,25,19,2018-04-13,2019-09-08,98.0,10.0,10.0,10.0,9.0,10.0,9.0,1,moderate,1.4,Casco Antiguo,"ENCARNACION, REGINA",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,16.85455553502125,268.2,89.4
within an hour,37.39239,-5.99113,Apartment,Entire home/apt,3,1.0,1,95.4,135.0,0.0,2,40.5,3.0,60.0,62,34,2018-03-30,2019-09-11,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,3.38,Casco Antiguo,ALFALFA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,17.41308856444691,286.2,143.1
within an hour,37.402409999999996,-5.99003,Apartment,Entire home/apt,2,1.0,1,65.7,0.0,0.0,1,0.0,4.0,1125.0,9,5,2018-04-01,2019-08-21,98.0,10.0,10.0,9.0,9.0,9.0,10.0,1,strict_14_with_grace_period,0.49,Casco Antiguo,SAN GIL,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,16.65742623051808,197.1,197.1
within an hour,37.395340000000004,-5.99838,Apartment,Entire home/apt,4,1.0,1,57.6,0.0,13.5,2,18.0,2.0,60.0,64,34,2018-03-29,2019-09-29,93.0,9.0,9.0,10.0,10.0,10.0,9.0,1,strict_14_with_grace_period,3.48,Casco Antiguo,SAN VICENTE,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,18.037331362040288,186.3,93.15
within an hour,37.390640000000005,-5.99742,Apartment,Entire home/apt,4,1.0,1,63.0,0.0,18.0,2,9.0,3.0,59.0,2,0,2018-03-29,2018-04-09,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,flexible,0.11,Casco Antiguo,ALFALFA,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0.361403724922483,207.0,103.5
