host_response_time,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights_avg_ntm,maximum_nights_avg_ntm,number_of_reviews,number_of_reviews_ltm,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,reviews_per_month,district,neighbourhood,has_wifi,has_essentials,has_kitchen,has_heating,has_washer,has_hangers,has_tv,has_hair_dryer,has_iron,has_shampoo,has_laptop_friendly_workspace,has_air_conditioning,has_hot_water,has_elevator,has_refrigerator,has_dishes_and_silverware,has_microwave,has_bed_linens,has_no_stairs_or_steps_to_enter,has_coffee_maker,has_cooking_basics,has_family/kid_friendly,has_long_term_stays_allowed,has_first_aid_kit,has_oven,has_stove,has_license,activity_months,income_med_occupation,price_med_occupation_per_accommodate
within a few hours,40.42825,-3.67754,Apartment,Entire home/apt,4,1.0,2.0,63.0,135.0,27.0,2,13.5,2.0,30.0,68,34,2018-01-11,2019-07-13,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1,moderate,3.31,Salamanca,Goya,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,18.004476477956427,260.1,130.05
within an hour,40.45319,-3.68436,Apartment,Private room,2,1.0,1.0,49.5,0.0,0.0,1,0.0,2.0,1125.0,42,21,2018-01-14,2019-09-16,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,2.05,Chamartin,Hispanoamerica,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,20.041479291155877,183.15,183.15
-unk-,40.39691,-3.6982199999999996,Apartment,Private room,2,1.0,1.0,90.0,135.0,22.5,1,0.0,4.0,7.0,3,1,2018-04-01,2019-04-19,100.0,10.0,10.0,9.0,10.0,9.0,9.0,0,strict_14_with_grace_period,0.17,Arganzuela,Chopera,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.583420604119182,355.5,355.5
within an hour,40.4235,-3.7060000000000004,Apartment,Entire home/apt,4,1.0,2.0,49.5,225.0,22.5,2,22.5,1.0,1125.0,103,60,2018-01-05,2019-09-15,85.0,9.0,8.0,8.0,9.0,10.0,9.0,1,strict_14_with_grace_period,4.96,Centro,Universidad,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,20.304318363826773,205.65,102.83
within an hour,40.4338,-3.71655,Apartment,Entire home/apt,6,2.0,2.0,142.2,540.0,45.0,2,0.0,2.1,1125.0,8,7,2018-07-15,2019-05-11,93.0,9.0,10.0,9.0,10.0,10.0,9.0,1,strict_14_with_grace_period,0.56,Chamberi,Gaztambide,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,9.856465225158628,571.14,190.38
within an hour,40.40674,-3.6983900000000003,Apartment,Entire home/apt,2,1.0,0.0,44.1,270.0,36.0,1,0.0,1.0,1125.0,40,28,2018-01-14,2019-09-15,94.0,9.0,10.0,10.0,10.0,10.0,9.0,1,strict_14_with_grace_period,1.95,Centro,Embajadores,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,20.008624407072013,199.17,199.17
within an hour,40.40701,-3.74694,Apartment,Entire home/apt,4,1.0,1.0,43.2,135.0,27.0,2,7.2,2.0,1125.0,54,26,2017-12-31,2019-09-12,93.0,10.0,10.0,9.0,10.0,8.0,9.0,1,strict_14_with_grace_period,2.58,Latina,Lucero,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,20.3700281319945,186.84,93.42
within an hour,40.3935,-3.74265,Apartment,Private room,2,2.0,1.0,18.0,0.0,0.0,1,0.0,3.0,1125.0,72,29,2018-01-02,2019-07-26,88.0,9.0,9.0,10.0,10.0,9.0,9.0,1,strict_14_with_grace_period,3.45,Latina,Aluche,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18.72728392780139,66.6,66.6
within an hour,40.411809999999996,-3.69995,Apartment,Entire home/apt,4,1.0,2.0,81.0,135.0,36.9,4,13.5,2.9,90.0,84,56,2018-01-22,2019-09-08,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,4.16,Centro,Embajadores,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,19.515801145814084,336.6,168.3
within an hour,40.43496,-3.70451,Apartment,Entire home/apt,6,3.0,3.0,108.0,270.0,45.0,3,13.5,1.2,1125.0,66,49,2018-01-04,2019-09-07,94.0,10.0,10.0,10.0,10.0,9.0,9.0,1,moderate,3.17,Chamberi,Arapiles,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,20.074334175239738,444.6,148.2
within an hour,40.413340000000005,-3.70948,Apartment,Entire home/apt,6,2.0,2.0,106.2,180.0,45.0,2,16.2,2.0,30.0,131,78,2018-01-04,2019-09-05,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,6.3,Centro,Palacio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,20.008624407072013,497.88,165.96
-unk-,40.432109999999994,-3.6762699999999997,Apartment,Entire home/apt,7,1.5,4.0,225.0,135.0,53.1,1,0.0,2.0,1125.0,17,0,2018-01-20,2018-09-04,91.0,9.0,9.0,10.0,10.0,10.0,9.0,0,flexible,0.84,Salamanca,Lista,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,7.4580586870366945,885.6,221.4
within an hour,40.42243,-3.7017300000000004,Apartment,Entire home/apt,12,2.5,6.0,126.0,225.0,63.0,5,10.8,1.3,120.0,84,59,2018-02-05,2019-09-15,88.0,9.0,9.0,9.0,10.0,10.0,9.0,1,moderate,4.26,Centro,Universidad,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,19.28581695722705,569.16,94.86
within an hour,40.41015,-3.70152,Apartment,Entire home/apt,5,1.0,1.0,58.5,0.0,22.5,2,13.5,3.0,1125.0,32,20,2018-01-08,2019-09-16,91.0,10.0,10.0,10.0,9.0,9.0,9.0,1,moderate,1.55,Centro,Embajadores,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,20.23860859565905,288.9,96.3
within an hour,40.413090000000004,-3.7111699999999996,Apartment,Entire home/apt,6,1.0,2.0,106.2,135.0,0.0,2,25.2,2.0,1125.0,16,8,2018-01-21,2019-07-13,89.0,9.0,9.0,9.0,9.0,10.0,9.0,1,strict_14_with_grace_period,0.79,Centro,Palacio,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,17.675927637117805,486.18,162.06
within an hour,40.41195,-3.7133199999999995,Apartment,Entire home/apt,2,1.0,1.0,90.0,270.0,31.5,1,0.0,1.1,55.3,94,51,2017-12-30,2019-09-14,94.0,10.0,9.0,9.0,10.0,10.0,9.0,1,strict_14_with_grace_period,4.48,Centro,Palacio,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,20.468592784246084,364.5,364.5
within an hour,40.41462,-3.70448,Apartment,Entire home/apt,11,1.0,5.0,134.1,450.0,142.2,9,18.0,1.0,1125.0,21,14,2018-04-02,2019-08-04,86.0,9.0,8.0,10.0,10.0,10.0,8.0,1,moderate,1.18,Centro,Sol,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,16.066038317008562,638.37,106.39
within an hour,40.42888,-3.70421,Apartment,Entire home/apt,4,1.0,1.0,67.5,180.0,31.5,2,13.5,2.0,1125.0,41,24,2018-01-21,2019-09-09,94.0,10.0,10.0,10.0,10.0,10.0,9.0,0,strict_14_with_grace_period,2.03,Centro,Universidad,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.581510913981806,281.25,140.62
within an hour,40.408590000000004,-3.7069099999999997,House,Entire home/apt,2,1.0,1.0,36.0,0.0,13.5,1,0.0,2.0,1125.0,108,69,2018-01-09,2019-09-16,83.0,9.0,9.0,10.0,10.0,10.0,8.0,1,moderate,5.23,Centro,Embajadores,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,20.205753711575188,146.7,146.7
within an hour,40.40979,-3.7038300000000004,Apartment,Entire home/apt,2,1.0,0.0,53.1,0.0,22.5,1,0.0,3.0,1125.0,107,62,2018-01-01,2019-09-16,97.0,10.0,9.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,5.12,Centro,Embajadores,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20.468592784246084,218.97,218.97
within an hour,40.414320000000004,-3.70001,Apartment,Entire home/apt,4,2.0,2.0,63.0,180.0,40.5,5,22.5,3.0,1125.0,87,54,2018-01-22,2019-09-16,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,4.31,Centro,Cortes,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,19.77864021848498,273.6,136.8
within a few hours,40.43087,-3.6444199999999998,Apartment,Private room,2,2.0,1.0,31.5,0.0,23.4,2,13.5,2.0,1125.0,21,12,2018-02-28,2019-07-08,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,flexible,1.11,Ciudad Lineal,Pueblo Nuevo,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,16.263167621511734,139.95,139.95
within an hour,40.39751,-3.69553,Apartment,Private room,3,1.0,1.0,36.0,135.0,9.0,2,9.0,2.4,1125.0,3,0,2018-06-23,2018-08-28,93.0,10.0,9.0,10.0,9.0,9.0,10.0,1,flexible,0.2,Arganzuela,Delicias,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.168422349534898,142.2,71.1
within an hour,40.409420000000004,-3.70022,Loft,Entire home/apt,3,1.0,1.0,54.0,0.0,0.0,2,18.0,2.0,7.0,163,96,2018-01-21,2019-09-06,97.0,10.0,9.0,10.0,10.0,10.0,9.0,0,moderate,8.06,Centro,Embajadores,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,19.48294626173022,199.8,99.9
within an hour,40.41979,-3.7040599999999997,Apartment,Entire home/apt,4,1.0,1.0,89.1,0.0,36.0,1,0.0,1.0,1125.0,107,62,2018-01-15,2019-09-02,93.0,9.0,9.0,9.0,9.0,10.0,9.0,0,strict_14_with_grace_period,5.24,Centro,Sol,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,19.548656029897945,365.67,182.84
within an hour,40.41492,-3.69386,Apartment,Entire home/apt,3,1.0,1.0,68.4,135.0,28.8,2,13.5,4.0,90.0,55,28,2018-01-21,2019-08-31,84.0,8.0,9.0,9.0,10.0,10.0,8.0,1,flexible,2.72,Centro,Cortes,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,19.28581695722705,281.88,140.94
within an hour,40.420809999999996,-3.7007,Apartment,Entire home/apt,2,1.0,1.0,58.5,135.0,26.1,1,0.0,3.9,30.0,65,34,2018-01-23,2019-09-03,95.0,10.0,10.0,10.0,10.0,10.0,9.0,1,flexible,3.22,Centro,Justicia,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,19.31867184131091,242.55,242.55
within an hour,40.421820000000004,-3.6992300000000005,Apartment,Entire home/apt,3,1.0,1.0,59.4,135.0,26.1,2,10.8,3.8,30.0,59,37,2018-01-03,2019-09-05,95.0,10.0,10.0,10.0,10.0,10.0,9.0,1,flexible,2.83,Centro,Justicia,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,20.041479291155877,245.88,122.94
within an hour,40.45284,-3.70687,Apartment,Private room,3,1.5,1.0,22.5,0.0,0.0,1,13.5,2.0,25.0,77,41,2018-02-15,2019-09-09,99.0,10.0,10.0,10.0,10.0,9.0,10.0,1,moderate,3.97,Tetuan,Bellas Vistas,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,18.760138811885255,133.2,66.6
within an hour,40.423,-3.7065099999999997,Apartment,Entire home/apt,13,3.0,4.0,170.1,270.0,72.0,6,13.5,2.0,1125.0,77,39,2018-01-20,2019-09-14,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,3.8,Centro,Universidad,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,19.77864021848498,751.32,107.33
within an hour,40.44643,-3.67107,Apartment,Private room,2,1.0,1.0,49.5,0.0,9.0,1,0.0,1.0,1125.0,6,6,2018-10-15,2019-09-15,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,flexible,0.53,Chamartin,Ciudad Jardin,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,11.006386168093801,192.15,192.15
within an hour,40.40851,-3.74692,Apartment,Entire home/apt,4,1.0,1.0,40.5,135.0,27.0,2,7.2,2.0,1125.0,65,33,2018-01-01,2019-09-14,93.0,10.0,10.0,9.0,9.0,9.0,9.0,1,strict_14_with_grace_period,3.11,Latina,Lucero,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,20.40288301607836,176.85,88.42
within an hour,40.42481,-3.7104,Apartment,Entire home/apt,3,1.5,2.0,90.0,0.0,0.0,1,0.0,14.0,1125.0,4,1,2018-04-25,2019-06-02,90.0,9.0,10.0,10.0,10.0,9.0,9.0,1,moderate,0.23,Centro,Universidad,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,13.240518285796423,333.0,166.5
within an hour,40.43685,-3.65501,Apartment,Private room,2,1.0,1.0,24.3,0.0,7.2,1,9.0,2.0,1125.0,20,7,2018-01-13,2019-06-30,98.0,10.0,10.0,10.0,10.0,9.0,10.0,0,moderate,0.98,Ciudad Lineal,San Pascual,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,17.511653216698495,97.11,97.11
within an hour,40.4129,-3.7006900000000003,Apartment,Entire home/apt,6,2.0,2.0,129.6,270.0,0.0,2,20.7,2.0,1125.0,15,0,2018-01-01,2018-08-16,89.0,9.0,9.0,9.0,9.0,10.0,9.0,1,moderate,0.72,Centro,Embajadores,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,7.4580586870366945,556.11,185.37
within a few hours,40.42703,-3.68175,Apartment,Entire home/apt,4,3.0,2.0,99.0,180.0,36.0,1,0.0,2.0,1125.0,61,38,2018-01-13,2019-07-28,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,2.98,Salamanca,Recoletos,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,18.431589971046634,402.3,201.15
within a few hours,40.4403,-3.67427,Apartment,Entire home/apt,4,1.5,2.0,74.7,162.0,0.0,2,12.6,4.0,180.0,44,28,2018-01-31,2019-09-04,94.0,10.0,9.0,10.0,10.0,10.0,9.0,0,strict_14_with_grace_period,2.21,Chamartin,Prosperidad,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,19.088687652723877,276.39,138.19
-unk-,40.44988,-3.7014,Apartment,Entire home/apt,4,1.0,1.0,99.0,225.0,36.0,2,18.0,2.0,35.0,3,3,2018-11-09,2018-12-26,93.0,10.0,10.0,10.0,9.0,9.0,10.0,0,moderate,0.29,Tetuan,Cuatro Caminos,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1.5441795519415182,402.3,201.15
within a few hours,40.48117,-3.7160800000000003,Apartment,Private room,1,1.0,1.0,76.5,0.0,0.0,1,225.0,1.0,1125.0,5,2,2018-05-06,2019-01-27,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,flexible,0.3,Fuencarral,Penagrande,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.739399166307317,283.05,283.05
within an hour,40.400690000000004,-3.7005,Apartment,Entire home/apt,2,1.0,2.0,61.2,270.0,22.5,2,36.0,1.9,16.0,65,29,2018-01-01,2019-09-15,96.0,10.0,9.0,10.0,10.0,10.0,9.0,1,moderate,3.11,Arganzuela,Acacias,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,20.43573790016222,248.94,248.94
within an hour,40.416909999999994,-3.70234,Apartment,Entire home/apt,2,1.0,1.0,45.0,76.5,31.5,2,0.0,1.0,160.0,117,71,2018-01-04,2019-09-01,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,5.63,Centro,Sol,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,19.877204870736566,198.0,198.0
within an hour,40.41425,-3.6979300000000004,Apartment,Entire home/apt,3,1.5,1.0,86.4,108.0,46.8,2,13.5,2.8,1125.0,78,40,2018-01-09,2019-09-04,89.0,9.0,9.0,10.0,9.0,10.0,9.0,1,moderate,3.78,Centro,Cortes,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.81149510256884,366.48,183.24
within a few hours,40.43656,-3.7003699999999995,Apartment,Entire home/apt,4,1.0,1.0,54.9,90.0,27.0,2,13.5,3.0,1124.0,54,28,2018-02-12,2019-09-16,91.0,9.0,9.0,9.0,10.0,9.0,9.0,1,moderate,2.77,Chamberi,Trafalgar,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.088687652723877,230.13,115.06
within an hour,40.41735,-3.7038900000000003,Apartment,Entire home/apt,12,2.0,4.0,189.0,135.0,45.0,6,13.5,2.1,32.0,68,46,2018-01-10,2019-09-08,94.0,10.0,9.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,3.3,Centro,Sol,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,19.910059754820427,744.3,124.05
within a few hours,40.42739,-3.6837699999999995,Apartment,Entire home/apt,6,2.0,3.0,139.5,225.0,54.0,1,18.0,1.2,1125.0,4,0,2018-02-25,2018-05-13,70.0,7.0,8.0,9.0,7.0,9.0,7.0,1,strict_14_with_grace_period,0.21,Salamanca,Recoletos,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.529826074457381,703.35,234.45
within an hour,40.45162,-3.6953300000000002,Apartment,Entire home/apt,3,1.5,2.0,90.0,180.0,45.0,2,9.9,3.0,365.0,7,6,2018-07-15,2019-07-07,89.0,9.0,10.0,9.0,9.0,9.0,9.0,1,flexible,0.49,Tetuan,Cuatro Caminos,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,11.729193617938767,378.0,189.0
within an hour,40.40524,-3.67611,Apartment,Entire home/apt,4,1.0,2.0,80.1,135.0,29.7,1,0.0,3.7,30.0,47,23,2018-01-01,2019-08-13,94.0,10.0,10.0,9.0,10.0,9.0,9.0,1,flexible,2.25,Retiro,Pacifico,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,19.351526725394773,326.07,163.03
within a few hours,40.4493,-3.59401,House,Private room,2,2.0,1.0,33.3,0.0,0.0,1,9.0,1.0,5.0,88,49,2018-01-16,2019-09-16,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,flexible,4.31,San Blas,Rejas,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,0,19.975769522988152,123.21,123.21
within an hour,40.41762,-3.70744,Apartment,Private room,1,2.0,1.0,25.2,0.0,13.5,1,18.0,2.0,1125.0,56,39,2018-01-22,2019-09-06,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,2.77,Centro,Sol,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,19.45009137764636,106.74,106.74
within an hour,40.414609999999996,-3.7165,Apartment,Entire home/apt,4,1.0,1.0,81.0,135.0,18.0,1,0.0,2.0,1125.0,19,12,2018-02-25,2019-09-15,93.0,10.0,9.0,10.0,10.0,10.0,9.0,1,moderate,1.0,Centro,Palacio,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,18.628719275549805,317.7,158.85
within a day,40.41237,-3.71021,Loft,Private room,2,1.0,1.0,36.0,0.0,0.0,1,0.0,2.7,1125.0,31,20,2018-02-04,2019-06-11,91.0,10.0,8.0,9.0,9.0,10.0,10.0,0,strict_14_with_grace_period,1.57,Centro,Palacio,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,16.164602969260148,133.2,133.2
within an hour,40.41065,-3.70488,House,Private room,2,2.0,1.0,27.0,0.0,9.9,1,0.0,1.0,1125.0,229,155,2018-01-06,2019-09-17,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,11.05,Centro,Embajadores,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,20.337173247910634,109.8,109.8
within an hour,40.38982,-3.65561,Apartment,Private room,2,1.0,1.0,15.3,80.1,6.3,1,0.0,1.0,4.0,33,31,2018-01-02,2019-08-23,83.0,9.0,9.0,9.0,9.0,9.0,8.0,0,moderate,1.58,Puente de Vallecas,Palomeras Bajas,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.64722068214953,62.91,62.91
within an hour,40.42004,-3.70595,Apartment,Entire home/apt,8,2.0,4.0,179.1,540.0,54.0,4,18.0,4.0,1125.0,2,0,2018-07-08,2018-07-14,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,0.14,Centro,Sol,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0.19712930450317254,716.67,179.17
within an hour,40.41154,-3.71987,Apartment,Entire home/apt,5,1.5,2.0,63.0,225.0,27.0,2,16.2,1.0,25.0,85,37,2018-01-06,2019-09-13,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,4.1,Arganzuela,Imperial,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,20.205753711575188,320.04,106.68
within an hour,40.4108,-3.7067699999999997,House,Private room,2,2.0,1.0,27.0,0.0,9.9,1,0.0,1.0,1125.0,166,121,2018-01-06,2019-09-13,96.0,10.0,9.0,10.0,10.0,10.0,9.0,1,moderate,8.01,Centro,Embajadores,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,20.205753711575188,109.8,109.8
within an hour,40.41067,-3.7071199999999997,House,Private room,2,3.0,1.0,27.0,0.0,9.9,1,0.0,1.0,1125.0,176,114,2018-01-02,2019-09-16,95.0,10.0,9.0,10.0,10.0,10.0,9.0,1,moderate,8.43,Centro,Embajadores,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,20.43573790016222,109.8,109.8
within an hour,40.41214,-3.7139699999999998,Apartment,Entire home/apt,4,1.0,1.0,63.0,360.0,0.0,2,4.5,13.8,1124.0,23,14,2018-05-17,2019-08-17,91.0,9.0,10.0,10.0,9.0,10.0,9.0,1,strict_14_with_grace_period,1.41,Centro,Palacio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,15.014682026324977,233.1,116.55
within an hour,40.395790000000005,-3.70945,Apartment,Entire home/apt,2,1.0,1.0,40.5,0.0,0.0,2,0.0,3.3,1125.0,71,44,2018-03-07,2019-09-10,98.0,10.0,10.0,10.0,10.0,9.0,10.0,1,strict_14_with_grace_period,3.79,Carabanchel,Comillas,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,18.135896014291873,149.85,149.85
-unk-,40.43914,-3.69685,Apartment,Entire home/apt,5,1.0,2.0,47.7,0.0,16.2,4,10.8,2.0,60.0,49,39,2018-01-13,2019-06-16,95.0,9.0,9.0,10.0,10.0,10.0,9.0,1,moderate,2.39,Chamberi,Rios Rosas,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,17.051684839524427,192.69,64.23
within an hour,40.43508,-3.67265,Apartment,Private room,1,1.0,1.0,19.8,0.0,13.5,1,0.0,3.0,15.0,3,0,2018-04-24,2018-06-10,67.0,9.0,6.0,9.0,9.0,9.0,9.0,0,flexible,0.18,Salamanca,Guindalera,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5441795519415182,86.76,86.76
within an hour,40.42165,-3.70234,Apartment,Entire home/apt,2,1.0,1.0,36.0,0.0,13.5,2,13.5,1.0,1125.0,121,68,2018-01-18,2019-09-10,86.0,9.0,9.0,10.0,9.0,10.0,9.0,1,strict_14_with_grace_period,5.95,Centro,Universidad,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,19.712930450317256,146.7,146.7
within an hour,40.40898,-3.7257300000000004,Apartment,Private room,1,1.0,1.0,13.5,0.0,0.0,1,4.5,8.0,15.0,7,3,2018-01-28,2019-07-15,70.0,8.0,6.0,7.0,9.0,8.0,8.0,0,flexible,0.35,Latina,Puerta del Angel,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.511653216698495,49.95,49.95
within an hour,40.40773,-3.7023300000000003,Loft,Entire home/apt,2,1.0,1.0,51.3,81.0,27.0,1,0.0,2.0,14.8,106,67,2018-02-04,2019-09-01,94.0,10.0,10.0,9.0,10.0,9.0,9.0,1,strict_14_with_grace_period,5.36,Centro,Embajadores,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,18.85870346413684,216.81,216.81
within an hour,40.43543,-3.69472,Apartment,Private room,2,1.0,1.0,49.5,90.0,0.0,1,0.0,3.0,1125.0,20,16,2018-02-05,2019-09-08,98.0,10.0,9.0,10.0,10.0,10.0,9.0,1,moderate,1.01,Chamberi,Almagro,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.055832768640013,183.15,183.15
