host_response_time,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights_avg_ntm,maximum_nights_avg_ntm,number_of_reviews,number_of_reviews_ltm,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,reviews_per_month,district,neighbourhood,has_wifi,has_essentials,has_kitchen,has_heating,has_washer,has_hangers,has_tv,has_hair_dryer,has_iron,has_shampoo,has_laptop_friendly_workspace,has_air_conditioning,has_hot_water,has_elevator,has_refrigerator,has_dishes_and_silverware,has_microwave,has_bed_linens,has_no_stairs_or_steps_to_enter,has_coffee_maker,has_cooking_basics,has_family/kid_friendly,has_long_term_stays_allowed,has_first_aid_kit,has_oven,has_stove,has_license,activity_months,income_med_occupation,price_med_occupation_per_accommodate
within an hour,39.47907,-0.38483,Apartment,Entire home/apt,4,1.5,2.0,67.5,180.0,36.0,2,4.5,3.0,1125.0,39,19,2017-07-10,2019-09-24,95.0,10.0,9.0,10.0,10.0,10.0,10.0,1,moderate,1.44,EXTRAMURS,EL BOTANIC,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,26.481036571592846,285.75,142.88
within an hour,39.48641,-0.39086,Apartment,Private room,2,1.0,1.0,13.5,0.0,0.0,1,4.5,30.0,90.0,169,39,2017-06-04,2019-08-28,95.0,9.0,9.0,10.0,10.0,9.0,9.0,1,strict_14_with_grace_period,5.96,CAMPANAR,EL CALVARI,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,26.776730528347606,49.95,49.95
-unk-,39.46252,-0.36839,Apartment,Private room,2,1.0,1.0,90.0,0.0,18.0,1,0.0,1.0,29.0,6,2,2018-08-23,2018-12-21,80.0,8.0,10.0,10.0,10.0,10.0,9.0,0,strict_14_with_grace_period,0.45,L'EIXAMPLE,RUSSAFA,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,3.942586090063451,351.0,351.0
within an hour,39.46928,-0.38948,Loft,Entire home/apt,4,1.0,1.0,45.0,0.0,36.0,2,13.5,2.0,1125.0,72,25,2017-05-29,2019-09-16,96.0,10.0,9.0,10.0,10.0,9.0,9.0,1,flexible,2.53,EXTRAMURS,ARRANCAPINS,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1,27.598102630444156,202.5,101.25
within an hour,39.47322,-0.34267,Apartment,Private room,3,1.0,2.0,36.0,0.0,0.0,1,0.0,1.0,1125.0,33,14,2017-07-04,2019-08-29,83.0,9.0,8.0,9.0,9.0,9.0,8.0,0,moderate,1.21,ALGIROS,CIUTAT JARDI,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,25.823938889915603,133.2,66.6
within a few hours,39.48596,-0.37255,Apartment,Entire home/apt,4,1.0,3.0,58.5,0.0,27.0,1,0.0,3.0,1125.0,56,18,2017-07-08,2019-09-21,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1,strict_14_with_grace_period,2.06,LA SAIDIA,MORVEDRE,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,26.448181687508985,243.45,121.72
within an hour,39.4829,-0.38119000000000003,Apartment,Entire home/apt,5,1.0,2.0,56.7,0.0,27.0,1,0.0,4.2,60.0,81,36,2017-06-06,2019-09-24,97.0,10.0,10.0,10.0,10.0,9.0,10.0,0,moderate,2.87,LA SAIDIA,MARXALENES,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27.598102630444156,236.79,78.93
within an hour,39.47957,-0.38183,Loft,Entire home/apt,3,1.0,1.0,45.0,0.0,21.6,2,9.0,2.0,1125.0,102,43,2017-06-05,2019-09-02,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,3.61,CIUTAT VELLA,EL CARME,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,26.908150064683053,188.1,94.05
within a day,39.47902,-0.32693,Apartment,Entire home/apt,5,1.5,3.0,63.0,180.0,63.0,2,9.0,4.0,1125.0,3,0,2017-07-19,2017-08-01,73.0,7.0,9.0,10.0,10.0,8.0,9.0,0,strict_14_with_grace_period,0.11,POBLATS MARITIMS,LA MALVA-ROSA,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4271134930902072,329.4,109.8
within an hour,39.478770000000004,-0.37893000000000004,Apartment,Entire home/apt,2,1.0,1.0,63.0,135.0,27.0,1,0.0,20.0,1125.0,35,2,2017-07-16,2019-07-12,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,1.3,CIUTAT VELLA,EL CARME,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,23.852645844883877,260.1,260.1
within an hour,39.4678,-0.38398000000000004,Apartment,Private room,2,2.0,1.0,20.7,0.0,0.0,1,0.0,1.0,1125.0,168,85,2017-05-28,2019-09-24,88.0,9.0,8.0,9.0,9.0,9.0,9.0,1,flexible,5.89,EXTRAMURS,ARRANCAPINS,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,27.893796587198917,76.59,76.59
within an hour,39.46652,-0.33192,Apartment,Entire home/apt,6,2.0,3.0,36.0,225.0,36.0,4,22.5,5.0,60.0,69,26,2017-06-08,2019-09-25,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,2.45,POBLATS MARITIMS,CABANYAL-CANYAMELAR,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,27.565247746360296,169.2,56.4
within an hour,39.47384,-0.37283,Loft,Entire home/apt,5,1.5,0.0,153.0,180.0,54.0,4,27.0,2.5,325.0,6,4,2018-03-27,2019-09-06,96.0,10.0,9.0,10.0,8.0,10.0,10.0,0,strict_14_with_grace_period,0.33,CIUTAT VELLA,LA XEREA,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,17.347378796279184,620.1,206.7
within a day,39.48531,-0.38351,Apartment,Private room,1,1.0,1.0,18.0,180.0,5.4,1,12.6,1.0,1125.0,8,5,2017-06-09,2019-09-03,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,0.28,LA SAIDIA,MARXALENES,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,26.809585412431467,72.0,72.0
within a day,39.48664,-0.36780999999999997,Apartment,Entire home/apt,7,2.0,4.0,54.0,270.0,45.0,2,10.8,2.0,60.0,4,1,2017-07-24,2019-08-11,85.0,9.0,9.0,8.0,10.0,10.0,9.0,0,strict_14_with_grace_period,0.15,BENIMACLET,BENIMACLET,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,24.575453294728845,324.72,81.18
within an hour,39.4504,-0.3588,Condominium,Entire home/apt,4,2.0,2.0,112.5,90.0,27.0,1,0.0,2.0,1125.0,33,18,2017-07-24,2019-08-29,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,1.24,QUATRE CARRERES,CIUTAT DE LES ARTS I DE LES CIENCIES,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,25.166841208238363,443.25,221.62
within an hour,39.47468,-0.33128,Apartment,Entire home/apt,5,1.0,2.0,49.5,270.0,36.0,4,9.0,3.3,45.0,28,18,2017-07-26,2019-09-11,93.0,10.0,10.0,10.0,10.0,9.0,9.0,1,moderate,1.05,POBLATS MARITIMS,CABANYAL-CANYAMELAR,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,25.528244933160845,219.15,73.05
within a day,39.471090000000004,-0.35554,Apartment,Entire home/apt,9,2.0,4.0,99.0,135.0,31.5,6,18.0,3.0,1125.0,15,0,2017-06-13,2018-08-19,87.0,9.0,9.0,10.0,9.0,9.0,9.0,0,strict_14_with_grace_period,0.54,EL PLA DEL REAL,MESTALLA,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,14.193309924228423,397.8,79.56
within a day,39.4783,-0.35044000000000003,Apartment,Entire home/apt,2,1.0,1.0,31.5,270.0,27.0,2,9.0,2.0,1125.0,109,52,2017-07-08,2019-09-20,91.0,10.0,9.0,9.0,9.0,9.0,9.0,1,moderate,4.01,ALGIROS,LA CARRASCA,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,26.41532680342512,143.55,143.55
within an hour,39.47145,-0.33737,Apartment,Entire home/apt,4,1.0,1.0,71.1,135.0,40.5,1,0.0,2.1,100.0,29,8,2017-07-06,2019-07-14,86.0,9.0,9.0,8.0,9.0,8.0,9.0,1,strict_14_with_grace_period,1.06,POBLATS MARITIMS,BETERO,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,24.246904453890224,303.57,151.78
within an hour,39.487390000000005,-0.37875,Apartment,Entire home/apt,4,1.0,2.0,54.0,0.0,18.0,2,18.0,1.3,112.0,52,18,2017-05-30,2019-09-24,95.0,10.0,9.0,10.0,10.0,9.0,9.0,1,moderate,1.82,LA SAIDIA,TORMOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,27.828086819031192,217.8,108.9
within an hour,39.46152,-0.37651,Apartment,Entire home/apt,2,1.0,1.0,56.7,162.0,36.0,2,13.5,3.0,1000.0,69,25,2017-06-11,2019-09-17,97.0,10.0,9.0,10.0,10.0,10.0,9.0,1,moderate,2.46,L'EIXAMPLE,RUSSAFA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,27.203844021437813,245.79,245.79
within an hour,39.47945,-0.3317,Apartment,Entire home/apt,4,1.5,2.0,54.0,0.0,31.5,4,0.0,2.9,60.0,30,9,2017-07-07,2019-04-01,95.0,10.0,10.0,10.0,10.0,9.0,10.0,1,moderate,1.1,POBLATS MARITIMS,LA MALVA-ROSA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,20.797141625084706,231.3,115.65
within an hour,39.472190000000005,-0.38535,Apartment,Entire home/apt,4,1.5,1.0,45.0,0.0,18.0,2,63.0,2.0,1125.0,120,67,2017-06-11,2019-09-14,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,4.28,EXTRAMURS,EL BOTANIC,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,27.105279369186224,184.5,92.25
within an hour,39.46447,-0.38197,Apartment,Private room,2,1.0,1.0,32.4,0.0,0.0,1,0.0,1.0,1125.0,3,3,2019-03-31,2019-06-30,87.0,9.0,9.0,9.0,9.0,8.0,9.0,1,flexible,0.49,EXTRAMURS,ARRANCAPINS,1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2.9897944516314503,119.88,119.88
within an hour,39.476079999999996,-0.37708,Apartment,Entire home/apt,8,2.0,4.0,116.1,135.0,54.0,6,13.5,2.4,60.0,35,22,2017-09-10,2019-09-11,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,1.4,CIUTAT VELLA,LA SEU,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,24.016920265303188,483.57,120.89
within an hour,39.47156,-0.32544,Apartment,Entire home/apt,6,2.0,3.0,67.5,270.0,76.5,4,18.0,2.0,27.0,16,10,2018-02-25,2019-09-15,88.0,9.0,9.0,9.0,9.0,9.0,8.0,1,strict_14_with_grace_period,0.82,POBLATS MARITIMS,CABANYAL-CANYAMELAR,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.628719275549805,326.25,108.75
within a day,39.28174,-0.27807,Apartment,Entire home/apt,4,1.0,2.0,40.5,270.0,18.0,1,0.0,3.0,1125.0,15,5,2017-06-12,2019-05-05,89.0,9.0,9.0,10.0,10.0,10.0,9.0,1,moderate,0.53,POBLATS DEL SUD,EL PERELLONET,0,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,22.735579786032567,167.85,83.92
within an hour,39.47088,-0.32945,Apartment,Entire home/apt,6,2.0,3.0,90.0,90.0,0.0,1,0.0,2.7,1125.0,18,8,2017-06-18,2019-08-18,89.0,10.0,8.0,10.0,10.0,7.0,9.0,0,flexible,0.65,POBLATS MARITIMS,CABANYAL-CANYAMELAR,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,25.988213310334913,333.0,111.0
within an hour,39.45583,-0.34476,Loft,Entire home/apt,3,1.0,0.0,34.2,90.0,58.5,2,4.5,3.0,365.0,37,2,2017-06-11,2018-10-13,94.0,10.0,9.0,10.0,9.0,9.0,9.0,1,strict_14_with_grace_period,1.32,CAMINS AL GRAU,PENYA-ROJA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,16.066038317008562,185.04,92.52
within an hour,39.49896,-0.42146999999999996,Apartment,Entire home/apt,4,1.0,2.0,49.5,90.0,13.5,3,13.5,2.0,30.0,44,16,2017-06-04,2019-09-30,96.0,10.0,10.0,10.0,10.0,9.0,9.0,0,moderate,1.55,POBLATS DE L'OEST,BENIMAMET,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,27.860941703115053,196.65,98.33
within an hour,39.4873,-0.37228,Apartment,Entire home/apt,4,1.0,2.0,66.6,135.0,36.0,1,0.0,3.0,1125.0,93,41,2017-06-21,2019-09-16,97.0,10.0,10.0,10.0,10.0,9.0,10.0,1,strict_14_with_grace_period,3.35,LA SAIDIA,SANT ANTONI,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26.842440296515328,282.42,141.21
within an hour,39.47035,-0.38192,Apartment,Entire home/apt,4,2.0,2.0,70.2,180.0,49.5,2,9.0,4.8,1124.0,79,38,2017-07-14,2019-09-22,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,2.93,CIUTAT VELLA,SANT FRANCESC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,26.283907267089674,309.24,154.62
within an hour,39.48323,-0.32729,Apartment,Entire home/apt,8,2.0,3.0,225.0,0.0,31.5,1,0.0,2.0,1124.0,18,4,2017-07-02,2019-05-30,86.0,9.0,9.0,10.0,10.0,9.0,9.0,1,moderate,0.66,POBLATS MARITIMS,LA MALVA-ROSA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,22.899854206451877,864.0,216.0
-unk-,39.470279999999995,-0.33464,Condominium,Entire home/apt,4,2.0,3.0,76.5,450.0,0.0,1,6.3,12.0,89.0,7,2,2017-07-23,2019-08-18,97.0,10.0,10.0,10.0,10.0,10.0,9.0,0,strict_14_with_grace_period,0.26,POBLATS MARITIMS,CABANYAL-CANYAMELAR,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,24.838292367399742,306.36,153.18
within an hour,39.47408,-0.38587,Condominium,Entire home/apt,4,1.0,1.0,44.1,0.0,13.5,1,0.0,3.0,1125.0,111,49,2017-06-16,2019-09-28,94.0,10.0,9.0,10.0,10.0,10.0,9.0,1,flexible,3.98,EXTRAMURS,EL BOTANIC,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,27.400973325940985,176.67,88.33
within a day,39.47364,-0.33333,Apartment,Entire home/apt,4,1.0,2.0,63.0,90.0,27.0,2,9.0,2.0,1125.0,20,4,2017-06-18,2019-08-16,94.0,10.0,9.0,10.0,10.0,9.0,9.0,1,moderate,0.72,POBLATS MARITIMS,CABANYAL-CANYAMELAR,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,25.922503542167192,260.1,130.05
within an hour,39.4928,-0.3971,Apartment,Entire home/apt,5,1.0,2.0,90.0,90.0,27.0,3,7.2,1.0,1125.0,58,12,2017-06-11,2019-08-17,98.0,10.0,10.0,10.0,10.0,9.0,10.0,1,moderate,2.06,BENICALAP,BENICALAP,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,26.18534261483809,360.0,120.0
within a few hours,39.46938,-0.35054,Apartment,Entire home/apt,9,2.0,4.0,81.0,225.0,67.5,1,0.0,2.0,1125.0,111,36,2017-06-11,2019-08-29,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,flexible,3.95,CAMINS AL GRAU,ALBORS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,26.57960122384443,367.2,73.44
within a few hours,39.47007,-0.33007,Loft,Entire home/apt,5,1.0,1.0,42.3,0.0,18.0,4,13.5,2.0,1125.0,56,8,2017-07-04,2019-05-06,93.0,10.0,9.0,10.0,10.0,9.0,9.0,1,moderate,2.05,POBLATS MARITIMS,CABANYAL-CANYAMELAR,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,22.045627220271463,174.51,58.17
within a few hours,39.461059999999996,-0.37549,Apartment,Entire home/apt,6,1.0,3.0,61.2,0.0,13.5,1,9.0,4.0,1125.0,12,1,2017-07-04,2019-03-17,89.0,8.0,9.0,9.0,9.0,10.0,8.0,0,strict_14_with_grace_period,0.44,L'EIXAMPLE,RUSSAFA,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,20.40288301607836,306.54,102.18
within a day,39.47363,-0.33637,Apartment,Entire home/apt,4,2.0,3.0,33.3,450.0,0.0,2,18.0,2.0,1125.0,36,12,2017-08-19,2019-08-18,93.0,10.0,9.0,10.0,10.0,9.0,9.0,1,flexible,1.4,POBLATS MARITIMS,BETERO,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,23.951210497135463,123.21,61.6
within an hour,39.46709,-0.37797,Apartment,Entire home/apt,4,1.0,2.0,62.1,180.0,27.0,1,0.0,3.0,1125.0,17,3,2017-07-01,2019-08-19,99.0,10.0,10.0,10.0,10.0,10.0,9.0,0,strict_14_with_grace_period,0.62,EXTRAMURS,LA ROQUETA,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25.59395470132857,256.77,128.38
within an hour,39.49023,-0.37933,Apartment,Entire home/apt,4,1.5,3.0,54.0,0.0,18.0,1,0.0,3.0,1125.0,13,7,2017-06-20,2019-08-29,87.0,10.0,9.0,10.0,10.0,9.0,9.0,1,moderate,0.47,LA SAIDIA,TORMOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,26.283907267089674,217.8,108.9
within an hour,39.41486,-0.33346,Apartment,Entire home/apt,2,1.0,1.0,40.5,0.0,36.0,1,0.0,3.0,1125.0,25,14,2017-06-28,2019-09-26,98.0,10.0,10.0,10.0,10.0,9.0,10.0,1,flexible,0.91,POBLATS DEL SUD,PINEDO,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,26.941004948766913,185.85,185.85
within an hour,39.48663,-0.40512,Apartment,Entire home/apt,4,2.0,2.0,72.0,0.0,27.0,3,4.5,2.0,31.0,7,3,2017-08-25,2019-08-31,100.0,10.0,10.0,10.0,10.0,9.0,9.0,0,moderate,0.27,CAMPANAR,SANT PAU,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,24.1811946857225,293.4,146.7
within an hour,39.48715,-0.38365,Apartment,Entire home/apt,6,1.0,3.0,36.0,180.0,27.0,2,9.0,2.0,21.0,72,27,2017-07-15,2019-08-21,92.0,10.0,9.0,10.0,10.0,9.0,9.0,0,strict_14_with_grace_period,2.67,LA SAIDIA,MARXALENES,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,25.199696092322224,193.5,64.5
within an hour,39.46819,-0.33305,Apartment,Entire home/apt,5,2.0,3.0,58.5,135.0,18.0,2,10.8,2.0,1125.0,2,0,2018-07-04,2018-07-08,80.0,9.0,8.0,10.0,10.0,8.0,9.0,1,strict_14_with_grace_period,0.13,POBLATS MARITIMS,CABANYAL-CANYAMELAR,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.13141953633544837,274.41,91.47
within an hour,39.48352,-0.36883,Apartment,Entire home/apt,4,1.0,2.0,58.5,0.0,33.3,2,0.0,4.0,1125.0,120,52,2017-07-13,2019-09-23,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,4.44,LA SAIDIA,TRINITAT,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,26.3496170352574,249.75,124.88
within an hour,39.45766,-0.37248000000000003,Apartment,Entire home/apt,4,1.0,2.0,45.9,135.0,0.0,2,14.4,2.0,1125.0,115,59,2017-06-11,2019-09-26,97.0,10.0,10.0,10.0,10.0,9.0,10.0,1,strict_14_with_grace_period,4.1,QUATRE CARRERES,EN CORTS,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,27.49953797819257,169.83,84.92
within an hour,39.46995,-0.37332,Apartment,Entire home/apt,4,1.0,2.0,81.0,90.0,31.5,1,0.0,3.0,30.0,60,24,2017-06-26,2019-09-19,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,2.18,CIUTAT VELLA,SANT FRANCESC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,26.776730528347606,331.2,165.6
within an hour,39.469840000000005,-0.38555,Apartment,Entire home/apt,6,1.5,3.0,62.1,225.0,58.5,3,7.2,4.6,1124.0,50,18,2017-06-29,2019-09-17,97.0,10.0,10.0,10.0,10.0,9.0,9.0,1,moderate,1.82,EXTRAMURS,ARRANCAPINS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,26.612456107928296,288.27,96.09
within an hour,39.463840000000005,-0.33854,Apartment,Entire home/apt,4,1.0,2.0,45.0,225.0,45.0,2,18.0,7.0,60.0,4,3,2018-03-19,2019-08-22,90.0,10.0,10.0,9.0,10.0,9.0,10.0,0,strict_14_with_grace_period,0.21,CAMINS AL GRAU,AIORA,1,1,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,17.117394607692148,211.5,105.75
within an hour,39.46605,-0.40786,Apartment,Private room,1,1.0,1.0,14.4,0.0,0.0,1,0.0,1.0,60.0,101,37,2017-06-30,2019-09-23,97.0,10.0,10.0,10.0,10.0,9.0,10.0,1,moderate,3.68,L'OLIVERETA,LA FONTSANTA,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,26.776730528347606,53.28,53.28
within an hour,39.47059,-0.37711,Apartment,Entire home/apt,4,1.0,2.0,45.0,90.0,27.0,4,13.5,2.0,365.0,52,10,2017-06-29,2019-05-07,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,1.89,CIUTAT VELLA,SANT FRANCESC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,22.242756524774634,193.5,96.75
within a day,39.48017,-0.32631,House,Entire home/apt,4,2.0,3.0,44.1,0.0,63.0,3,18.0,3.0,60.0,28,14,2017-08-08,2019-08-19,95.0,10.0,9.0,10.0,10.0,10.0,9.0,0,moderate,1.07,POBLATS MARITIMS,LA MALVA-ROSA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,24.34546910614181,226.17,113.08
within an hour,39.47162,-0.38516999999999996,Apartment,Entire home/apt,4,1.0,2.0,54.0,225.0,36.0,3,13.5,3.0,21.0,20,9,2017-06-29,2019-09-14,90.0,9.0,9.0,10.0,10.0,9.0,8.0,1,strict_14_with_grace_period,0.73,EXTRAMURS,EL BOTANIC,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,26.513891455676706,235.8,117.9
-unk-,39.48536,-0.40383,Condominium,Entire home/apt,4,1.0,1.0,76.5,0.0,18.0,1,0.0,7.0,90.0,11,4,2017-07-04,2019-08-17,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,0.4,CAMPANAR,SANT PAU,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,25.42968028090926,301.05,150.53
within an hour,39.4725,-0.33108000000000004,Apartment,Entire home/apt,5,1.0,3.0,67.5,179.1,27.0,1,0.0,4.4,1125.0,21,8,2017-06-23,2019-09-04,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,0.76,POBLATS MARITIMS,CABANYAL-CANYAMELAR,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,26.38247191934126,276.75,92.25
within an hour,39.46958,-0.37449,Apartment,Entire home/apt,6,1.0,2.0,61.2,180.0,36.0,2,13.5,2.0,1125.0,37,23,2017-06-17,2019-09-22,92.0,9.0,9.0,10.0,10.0,10.0,9.0,0,strict_14_with_grace_period,1.33,CIUTAT VELLA,SANT FRANCESC,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,27.17098913735395,312.39,104.13
within an hour,39.46926,-0.37012,Apartment,Entire home/apt,12,3.0,5.0,67.5,0.0,0.0,3,27.0,1.3,15.0,223,107,2017-09-16,2019-09-24,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,8.97,L'EIXAMPLE,EL PLA DEL REMEI,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,24.246904453890224,549.45,91.58
within an hour,39.4744,-0.37726,Apartment,Entire home/apt,5,1.0,2.0,45.0,180.0,0.0,2,0.0,3.0,1125.0,2,0,2018-03-30,2018-07-05,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,0.11,CIUTAT VELLA,EL MERCAT,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.186923756134623,166.5,55.5
