host_response_time,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights_avg_ntm,maximum_nights_avg_ntm,number_of_reviews,number_of_reviews_ltm,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,reviews_per_month,district,neighbourhood,has_wifi,has_essentials,has_kitchen,has_heating,has_washer,has_hangers,has_tv,has_hair_dryer,has_iron,has_shampoo,has_laptop_friendly_workspace,has_air_conditioning,has_hot_water,has_elevator,has_refrigerator,has_dishes_and_silverware,has_microwave,has_bed_linens,has_no_stairs_or_steps_to_enter,has_coffee_maker,has_cooking_basics,has_family/kid_friendly,has_long_term_stays_allowed,has_first_aid_kit,has_oven,has_stove,has_license,activity_months,income_med_occupation,price_med_occupation_per_accommodate
within an hour,36.75765,-4.42422,Apartment,Entire home/apt,4,1.0,2.0,43.2,0.0,0.0,2,9.0,2.0,14.0,79,40,2017-10-14,2019-09-23,96.0,10.0,10.0,10.0,10.0,9.0,9.0,1,strict_14_with_grace_period,3.31,nan,CIUDAD JARDIN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,23.294112815458224,129.6,64.8
within an hour,36.71995,-4.42066,Apartment,Entire home/apt,6,2.0,3.0,80.1,0.0,0.0,6,0.0,2.9,1125.0,24,13,2017-11-05,2019-09-24,97.0,10.0,10.0,9.0,10.0,9.0,10.0,1,strict_14_with_grace_period,1.04,nan,CENTRO,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,22.60416024969712,240.3,80.1
within an hour,36.7221,-4.42465,Apartment,Entire home/apt,4,1.0,1.0,31.5,180.0,27.0,2,18.0,2.0,99.0,7,5,2017-10-23,2019-05-05,80.0,9.0,9.0,10.0,9.0,10.0,9.0,1,strict_14_with_grace_period,0.3,nan,CENTRO,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,18.36588020287891,121.5,60.75
within an hour,36.7246,-4.425,Apartment,Entire home/apt,4,1.0,0.0,63.0,180.0,0.0,4,0.0,2.6,999.0,2,1,2018-09-22,2019-09-16,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1,moderate,0.16,nan,CENTRO,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,11.79490338610649,189.0,94.5
within an hour,36.7253,-4.43468,House,Private room,3,1.0,0.0,24.3,0.0,0.0,2,9.0,2.0,30.0,35,9,2017-10-16,2019-08-22,91.0,10.0,9.0,10.0,10.0,9.0,9.0,1,flexible,1.47,nan,BAILEN-MIRAFLORES,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,22.177046756606913,72.9,36.45
within an hour,36.72006,-4.42824,Apartment,Private room,2,1.5,1.0,28.8,0.0,0.0,1,0.0,2.0,1120.0,222,97,2017-10-14,2019-09-07,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1,strict_14_with_grace_period,9.29,nan,CENTRO,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,22.76843467011643,86.4,86.4
within an hour,36.72527,-4.4211,Apartment,Entire home/apt,2,1.0,0.0,53.1,0.0,18.0,1,0.0,2.0,30.0,110,63,2017-10-16,2019-09-24,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,4.62,nan,CENTRO,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.26125793137436,177.3,177.3
within an hour,36.73632,-4.47919,Apartment,Entire home/apt,4,1.0,1.0,49.5,180.0,0.0,2,9.0,5.2,100.0,19,12,2017-12-01,2019-09-12,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,0.85,nan,PUERTO DE LA TORRE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,21.35567465451036,148.5,74.25
within an hour,36.72339,-4.42117,Apartment,Entire home/apt,4,1.0,0.0,36.0,135.0,18.0,3,9.0,2.0,1125.0,7,6,2018-08-15,2019-09-12,34.0,4.0,3.0,5.0,4.0,6.0,3.0,1,moderate,0.51,nan,CENTRO,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,12.911969444957801,126.0,63.0
within an hour,36.72056,-4.428730000000001,Apartment,Private room,2,1.0,1.0,27.0,0.0,0.0,1,0.0,2.0,1124.0,220,96,2017-10-18,2019-09-26,96.0,10.0,9.0,10.0,10.0,9.0,9.0,1,strict_14_with_grace_period,9.26,nan,CENTRO,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,23.26125793137436,81.0,81.0
within an hour,36.72146,-4.42777,Apartment,Entire home/apt,8,2.0,2.0,90.9,135.0,22.5,2,13.5,2.0,30.0,48,21,2017-10-29,2019-09-22,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,flexible,2.05,nan,CENTRO,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,22.76843467011643,376.2,94.05
within an hour,36.72574,-4.4189300000000005,Apartment,Entire home/apt,2,1.0,1.0,47.7,0.0,31.5,1,0.0,3.0,7.0,71,46,2018-02-13,2019-09-25,95.0,9.0,10.0,10.0,9.0,9.0,9.0,1,moderate,3.58,nan,CENTRO,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,19.351526725394773,174.6,174.6
within an hour,36.71586,-4.425330000000001,Apartment,Entire home/apt,4,1.0,1.0,40.5,135.0,27.0,1,0.0,2.2,99.0,59,33,2017-11-03,2019-09-07,94.0,10.0,9.0,10.0,10.0,10.0,9.0,1,strict_14_with_grace_period,2.54,nan,CENTRO,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,22.111336988439188,148.5,74.25
within an hour,36.72303,-4.39928,Apartment,Entire home/apt,4,2.0,2.0,162.0,0.0,18.0,1,0.0,2.0,1125.0,65,38,2018-01-01,2019-09-24,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,3.06,nan,ESTE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,20.73143185691698,504.0,252.0
within an hour,36.72377,-4.42253,Apartment,Entire home/apt,4,1.0,1.0,36.0,135.0,27.0,2,13.5,2.0,1125.0,72,45,2017-10-29,2019-09-23,89.0,9.0,9.0,10.0,10.0,10.0,9.0,0,strict_14_with_grace_period,3.08,nan,CENTRO,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,22.80128955420029,135.0,67.5
within an hour,36.72273,-4.422619999999999,Apartment,Entire home/apt,4,1.0,2.0,45.0,135.0,36.0,2,13.5,2.0,1125.0,65,36,2017-11-20,2019-08-23,92.0,10.0,9.0,10.0,10.0,10.0,9.0,0,strict_14_with_grace_period,2.87,nan,CENTRO,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,21.059980697755602,171.0,85.5
within an hour,36.72449,-4.4233400000000005,Apartment,Entire home/apt,2,1.0,1.0,54.0,0.0,18.0,1,0.0,20.0,90.0,19,13,2018-08-17,2019-09-13,88.0,10.0,9.0,10.0,10.0,10.0,9.0,0,moderate,1.39,nan,CENTRO,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,12.87911456087394,180.0,180.0
within an hour,36.727920000000005,-4.4191,Apartment,Entire home/apt,8,2.0,3.0,63.9,135.0,54.0,6,18.0,2.9,1125.0,7,4,2018-07-08,2019-08-11,80.0,8.0,7.0,9.0,9.0,8.0,8.0,1,strict_14_with_grace_period,0.47,nan,CENTRO,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,13.109098749460975,245.7,61.42
within an hour,36.72842,-4.42248,Apartment,Entire home/apt,6,1.0,3.0,58.5,180.0,36.0,4,9.0,3.0,1125.0,71,37,2017-11-15,2019-09-24,93.0,10.0,9.0,9.0,9.0,9.0,9.0,1,strict_14_with_grace_period,3.11,nan,CENTRO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,22.2756114088585,211.5,70.5
within an hour,36.71286,-4.42626,Apartment,Entire home/apt,5,1.5,3.0,49.5,135.0,36.0,1,0.0,2.0,1124.0,76,41,2017-12-03,2019-09-18,95.0,10.0,9.0,10.0,10.0,10.0,9.0,1,strict_14_with_grace_period,3.42,nan,CENTRO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,21.48709419084581,184.5,61.5
within an hour,36.72298,-4.4333,Apartment,Entire home/apt,4,1.0,1.0,40.5,180.0,0.0,4,0.0,2.0,1125.0,271,169,2017-10-27,2019-09-27,96.0,10.0,10.0,10.0,10.0,9.0,10.0,1,moderate,11.55,nan,BAILEN-MIRAFLORES,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22.998418858703463,121.5,60.75
within an hour,36.72254,-4.4214,Apartment,Entire home/apt,8,2.0,3.0,81.0,135.0,49.5,3,13.5,2.0,1125.0,18,5,2017-12-11,2019-06-03,99.0,10.0,9.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,0.82,nan,CENTRO,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,17.708782521201666,333.0,83.25
within an hour,36.72588,-4.4214400000000005,Apartment,Entire home/apt,6,1.0,2.0,53.1,90.0,36.0,2,9.0,3.0,1124.0,11,6,2018-01-03,2019-08-04,85.0,9.0,9.0,9.0,9.0,9.0,9.0,1,strict_14_with_grace_period,0.52,nan,CENTRO,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,18.990123000472288,222.3,74.1
within an hour,36.72868,-4.42,House,Entire home/apt,6,1.0,2.0,63.0,0.0,12.6,1,0.0,2.4,1125.0,61,28,2017-11-24,2019-09-09,85.0,9.0,8.0,9.0,9.0,9.0,8.0,1,moderate,2.71,nan,CENTRO,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,21.48709419084581,201.6,67.2
-unk-,36.72428,-4.4219800000000005,Apartment,Entire home/apt,2,1.0,1.0,31.5,945.0,0.0,1,0.0,60.0,365.0,5,3,2017-12-31,2019-06-30,100.0,10.0,9.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,0.23,nan,CENTRO,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17.938766709788702,94.5,94.5
within an hour,36.72063,-4.4177800000000005,Apartment,Entire home/apt,4,1.5,1.0,78.3,0.0,0.0,1,0.0,2.0,19.0,28,9,2018-03-11,2019-08-13,91.0,10.0,9.0,10.0,10.0,10.0,9.0,1,flexible,1.48,nan,CENTRO,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17.084539723608287,234.9,117.45
within an hour,36.72405,-4.44764,Loft,Entire home/apt,2,1.0,1.0,54.0,180.0,40.5,2,4.5,2.0,95.0,30,17,2017-10-29,2019-09-01,97.0,10.0,10.0,10.0,10.0,9.0,10.0,1,strict_14_with_grace_period,1.28,nan,BAILEN-MIRAFLORES,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,22.078482104355327,202.5,202.5
within an hour,36.721140000000005,-4.4177,Apartment,Entire home/apt,4,1.0,1.0,81.0,90.0,18.0,1,22.5,2.2,98.1,4,1,2017-12-24,2019-03-16,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,0.19,nan,CENTRO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,14.686133185486355,328.5,164.25
within an hour,36.717040000000004,-4.42044,Apartment,Entire home/apt,8,2.0,3.0,229.5,180.0,54.0,8,0.0,2.2,1125.0,19,8,2017-11-26,2019-06-16,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1,moderate,0.85,nan,CENTRO,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,18.628719275549805,742.5,185.62
within an hour,36.72375,-4.42711,Apartment,Entire home/apt,5,3.0,3.0,81.0,450.0,36.0,2,9.0,4.0,60.0,58,36,2017-11-26,2019-09-09,94.0,10.0,9.0,10.0,10.0,9.0,9.0,0,moderate,2.58,nan,CENTRO,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,21.421384422678084,306.0,102.0
within an hour,36.72287,-4.41743,Apartment,Entire home/apt,2,1.0,1.0,63.0,135.0,31.5,2,18.0,3.0,1125.0,57,40,2018-01-05,2019-09-25,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,2.7,nan,CENTRO,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,20.632867204665395,220.5,220.5
-unk-,36.730959999999996,-4.41723,Apartment,Entire home/apt,8,1.0,4.0,71.1,0.0,0.0,4,13.5,2.0,1125.0,97,39,2017-12-09,2019-09-20,98.0,10.0,10.0,10.0,10.0,9.0,10.0,1,moderate,4.4,nan,CENTRO,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,21.35567465451036,213.3,53.33
within an hour,36.72805,-4.421819999999999,Apartment,Entire home/apt,2,1.0,1.0,27.0,0.0,0.0,1,0.0,2.0,1125.0,128,66,2017-11-01,2019-09-14,89.0,9.0,10.0,10.0,9.0,9.0,9.0,1,flexible,5.49,nan,CENTRO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22.407030945193945,81.0,81.0
within a few hours,36.72255,-4.37676,Apartment,Entire home/apt,5,1.0,2.0,72.0,270.0,45.0,2,0.0,2.0,20.0,15,5,2017-12-31,2019-08-20,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0.7,nan,ESTE,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,19.61436579806567,261.0,87.0
within an hour,36.72285,-4.42525,Apartment,Entire home/apt,2,1.0,1.0,48.6,108.0,27.0,1,0.0,3.0,1125.0,40,20,2017-12-06,2019-09-16,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,1.81,nan,CENTRO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,21.3228197704265,172.8,172.8
within an hour,36.72294,-4.45125,Apartment,Entire home/apt,5,1.0,2.0,67.5,135.0,36.0,4,13.5,3.1,999.0,5,2,2018-03-17,2019-02-08,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1,flexible,0.27,nan,BAILEN-MIRAFLORES,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,10.776401979506765,238.5,79.5
-unk-,36.66525,-4.46074,Apartment,Entire home/apt,5,2.0,2.0,31.5,135.0,27.0,4,13.5,2.0,31.0,32,15,2018-01-16,2019-07-05,92.0,10.0,9.0,9.0,10.0,10.0,9.0,1,strict_14_with_grace_period,1.54,nan,CHURRIANA,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,17.57736298486622,121.5,40.5
within an hour,36.72398,-4.42298,Loft,Entire home/apt,3,1.0,1.0,67.5,90.0,18.0,3,18.0,2.0,1124.0,58,43,2017-11-26,2019-09-23,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,2.58,nan,CENTRO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,21.881352799852152,220.5,110.25
within an hour,36.7229,-4.41743,Apartment,Entire home/apt,2,1.0,1.0,54.0,135.0,27.0,2,18.0,3.0,1125.0,40,29,2018-01-23,2019-09-21,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,1.95,nan,CENTRO,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,19.910059754820427,189.0,189.0
within an hour,36.72579,-4.42295,Apartment,Entire home/apt,4,1.0,2.0,45.0,135.0,36.0,2,13.5,2.0,1125.0,58,35,2018-01-14,2019-09-24,92.0,9.0,9.0,9.0,9.0,10.0,9.0,0,strict_14_with_grace_period,2.78,nan,CENTRO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,20.304318363826773,171.0,85.5
within an hour,36.70732,-4.4352,Apartment,Entire home/apt,4,1.0,2.0,166.5,90.0,36.0,1,0.0,4.0,120.0,13,0,2017-12-05,2018-09-07,92.0,9.0,9.0,10.0,9.0,9.0,9.0,1,strict_14_with_grace_period,0.59,nan,CARRETERA DE CADIZ,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,9.067948007145937,535.5,267.75
within an hour,36.725590000000004,-4.42247,Apartment,Private room,2,1.0,1.0,24.3,0.0,0.0,1,0.0,1.0,1125.0,150,91,2017-11-28,2019-09-24,96.0,10.0,10.0,9.0,9.0,10.0,9.0,1,moderate,6.7,nan,CENTRO,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,21.84849791576829,72.9,72.9
within an hour,36.72462,-4.4208300000000005,Apartment,Entire home/apt,4,1.0,1.0,37.8,0.0,31.5,2,18.0,2.0,1125.0,47,22,2017-11-03,2019-08-31,94.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,2.02,nan,CENTRO,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,21.881352799852152,144.9,72.45
within an hour,36.6999,-4.44552,Apartment,Entire home/apt,4,1.0,1.0,63.0,135.0,22.5,2,9.0,1.0,45.0,5,2,2018-02-04,2019-05-03,75.0,6.0,8.0,6.0,8.0,9.0,6.0,1,moderate,0.25,nan,CARRETERA DE CADIZ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,14.883262489989528,211.5,105.75
within an hour,36.7213,-4.42709,Apartment,Entire home/apt,8,2.0,4.0,129.6,0.0,45.0,5,22.5,3.0,60.0,50,30,2018-02-07,2019-09-21,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,2.5,nan,CENTRO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,19.417236493562495,433.8,108.45
within an hour,36.72582,-4.42124,Apartment,Entire home/apt,2,1.0,0.0,35.1,135.0,31.5,1,0.0,2.9,1125.0,81,47,2017-11-17,2019-09-23,92.0,10.0,10.0,10.0,10.0,10.0,9.0,1,strict_14_with_grace_period,3.56,nan,CENTRO,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,22.177046756606913,136.8,136.8
within an hour,36.700520000000004,-4.43625,Apartment,Entire home/apt,6,2.0,3.0,100.8,180.0,72.0,2,9.9,5.0,1125.0,8,4,2018-01-04,2019-06-11,93.0,10.0,9.0,9.0,10.0,9.0,9.0,1,strict_14_with_grace_period,0.38,nan,CARRETERA DE CADIZ,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,17.183104375859873,404.1,134.7
within an hour,36.724140000000006,-4.42287,Apartment,Private room,2,1.0,1.0,34.2,0.0,0.0,1,0.0,1.0,1125.0,146,93,2017-11-16,2019-09-27,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,flexible,6.4,nan,CENTRO,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,22.341321177026224,102.6,102.6
within an hour,36.71937,-4.35251,House,Private room,4,1.0,3.0,22.5,0.0,13.5,1,13.5,2.0,90.0,14,8,2017-11-09,2019-08-03,91.0,10.0,9.0,10.0,10.0,10.0,9.0,0,flexible,0.61,nan,ESTE,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,20.76428674100084,121.5,60.75
within an hour,36.72177,-4.420030000000001,Apartment,Entire home/apt,4,1.0,2.0,93.6,135.0,36.0,1,0.0,5.0,1125.0,47,34,2017-12-10,2019-08-30,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,2.14,nan,CENTRO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,20.632867204665395,316.8,158.4
within an hour,36.71836,-4.42277,Apartment,Entire home/apt,4,1.0,1.0,101.7,171.0,0.0,2,26.1,2.0,1125.0,3,1,2017-11-27,2019-07-11,70.0,8.0,8.0,9.0,9.0,9.0,7.0,1,moderate,0.13,nan,CENTRO,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,19.417236493562495,305.1,152.55
within an hour,36.71772,-4.43297,Apartment,Entire home/apt,9,2.5,5.0,90.0,171.0,0.0,2,25.2,2.0,1125.0,26,11,2017-11-26,2019-09-08,92.0,10.0,9.0,9.0,9.0,9.0,10.0,1,strict_14_with_grace_period,1.16,nan,CRUZ DE HUMILLADERO,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,21.38852953859422,496.8,99.36
within an hour,36.719120000000004,-4.412719999999999,Apartment,Entire home/apt,2,1.0,1.0,69.3,180.0,54.0,2,0.0,5.0,1125.0,11,8,2018-04-14,2019-08-05,96.0,10.0,10.0,9.0,9.0,10.0,9.0,1,strict_14_with_grace_period,0.62,nan,CENTRO,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,15.70463459208608,261.9,261.9
-unk-,36.73409,-4.41485,Apartment,Entire home/apt,6,1.0,3.0,117.0,360.0,45.0,4,22.5,5.0,31.0,9,0,2018-02-12,2018-09-13,89.0,10.0,10.0,10.0,10.0,8.0,9.0,0,strict_14_with_grace_period,0.45,nan,CENTRO,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,6.998090309862626,396.0,132.0
within an hour,36.72437,-4.42834,Loft,Entire home/apt,3,1.0,0.0,53.1,180.0,0.0,2,18.0,4.8,59.0,178,98,2017-11-08,2019-09-28,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,7.72,nan,CENTRO,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,22.63701513378098,159.3,79.65
within an hour,36.722429999999996,-4.37906,Apartment,Entire home/apt,4,1.0,2.0,108.0,90.0,45.0,1,0.0,30.0,30.0,17,14,2018-09-03,2019-09-18,96.0,10.0,10.0,9.0,9.0,10.0,9.0,1,moderate,1.3,nan,ESTE,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,12.484855951867594,369.0,184.5
within an hour,36.72315,-4.43091,House,Private room,2,1.5,1.0,45.0,0.0,18.0,1,9.0,2.0,60.0,77,46,2017-11-21,2019-09-23,99.0,10.0,10.0,10.0,10.0,9.0,10.0,0,strict_14_with_grace_period,3.4,nan,CENTRO,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,22.045627220271463,153.0,153.0
within an hour,36.72772,-4.41178,Apartment,Entire home/apt,6,1.0,3.0,135.0,135.0,45.0,4,9.0,2.0,1124.0,88,42,2017-11-30,2019-09-26,97.0,10.0,10.0,10.0,10.0,9.0,10.0,1,strict_14_with_grace_period,3.94,nan,CENTRO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21.84849791576829,450.0,150.0
within an hour,36.72947,-4.41801,Apartment,Entire home/apt,6,1.0,2.0,33.3,0.0,13.5,2,10.8,1.0,1125.0,68,29,2017-11-17,2019-08-31,89.0,9.0,9.0,9.0,9.0,8.0,9.0,1,flexible,2.99,nan,CENTRO,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,21.421384422678084,145.8,48.6
within an hour,36.71997,-4.42428,Apartment,Entire home/apt,4,1.0,1.0,49.5,135.0,22.5,2,18.0,2.9,1125.0,12,7,2018-05-03,2019-08-28,93.0,9.0,9.0,10.0,10.0,10.0,9.0,1,moderate,0.7,nan,CENTRO,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,15.836054128421528,171.0,85.5
within an hour,36.72647,-4.41934,Apartment,Entire home/apt,4,1.0,2.0,67.5,90.0,44.1,2,9.0,3.7,1125.0,37,23,2018-04-01,2019-09-23,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,2.03,nan,CENTRO,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,17.74163740528553,246.6,123.3
within an hour,36.72442,-4.41427,Apartment,Entire home/apt,4,1.0,1.0,81.0,81.0,12.6,2,3.6,2.0,1124.0,118,57,2017-11-10,2019-09-29,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,5.13,nan,CENTRO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22.60416024969712,255.6,127.8
within an hour,36.7235,-4.4257800000000005,Apartment,Entire home/apt,3,1.0,0.0,34.2,135.0,27.0,2,13.5,2.0,1125.0,82,37,2017-11-11,2019-09-22,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,3.57,nan,CENTRO,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,22.341321177026224,129.6,64.8
within an hour,36.72263,-4.42665,Apartment,Entire home/apt,3,1.0,0.0,33.3,135.0,27.0,2,13.5,2.0,190.0,63,35,2017-11-07,2019-09-28,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,2.73,nan,CENTRO,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,22.66987001786484,126.9,63.45
within an hour,36.723659999999995,-4.38848,Apartment,Entire home/apt,4,1.0,2.0,85.5,0.0,31.5,1,0.0,3.9,1125.0,9,5,2018-04-02,2019-09-29,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,0.49,nan,ESTE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,17.90591182570484,288.0,144.0
